company_code,company_shortName,stock_code,stock_name,havein_mycomanpy_fund,hold_in_value_percent,stock_amount,stock_value
80356155,永赢,	002460,赣锋锂业,5,0.13%,573.51,"23,083.70"
80356155,永赢,	600837,海通证券,4,0.13%,"1,767.98","22,700.90"
80046522,益民,	000651,格力电器,7,7.50%,199.66,"10,422.46"
80046522,益民,	600519,贵州茅台,5,6.88%,8.61,"9,565.38"
80046522,益民,	600809,山西汾酒,3,5.97%,92.03,"8,299.50"
80046522,益民,	000858,五 粮 液,3,5.88%,70.98,"8,177.33"
80046522,益民,	000568,泸州老窖,3,5.68%,107.15,"7,891.88"
80046522,益民,	600585,海螺水泥,5,5.52%,139.18,"7,668.90"
80046522,益民,	000333,美的集团,4,4.95%,142.17,"6,883.99"
80046522,益民,	000596,古井贡酒,3,4.18%,50.85,"5,808.76"
80046522,益民,	000799,酒鬼酒,3,4.11%,200.80,"5,712.67"
80046522,益民,	603369,今世缘,3,4.06%,200.51,"5,644.33"
80280036,圆信永丰,	000002,万  科Ａ,12,2.37%,"1,077.50","27,637.76"
80280036,圆信永丰,	002311,海大集团,6,1.15%,332.60,"13,370.34"
80280036,圆信永丰,	600987,航民股份,5,1.06%,"2,203.41","12,383.14"
80280036,圆信永丰,	600519,贵州茅台,4,1.03%,10.83,"12,034.02"
80280036,圆信永丰,	601021,春秋航空,5,0.88%,316.10,"10,203.85"
80280036,圆信永丰,	600030,中信证券,7,0.87%,458.77,"10,166.28"
80280036,圆信永丰,	600309,万华化学,5,0.86%,243.09,"10,027.45"
80280036,圆信永丰,	002791,坚朗五金,5,0.84%,179.08,"9,809.92"
80280036,圆信永丰,	002511,中顺洁柔,6,0.84%,578.00,"9,797.11"
80280036,圆信永丰,	600340,华夏幸福,5,0.84%,468.06,"9,777.86"
80000229,易方达,	600519,贵州茅台,39,1.05%,765.87,"850,885.68"
80000229,易方达,	000858,五 粮 液,35,0.86%,"6,021.91","693,723.96"
80000229,易方达,	000568,泸州老窖,17,0.62%,"6,810.27","501,576.16"
80000229,易方达,	601318,中国平安,40,0.56%,"6,558.83","453,674.06"
80000229,易方达,	000651,格力电器,49,0.50%,"7,700.36","401,959.02"
80000229,易方达,	002007,华兰生物,11,0.44%,"7,490.86","358,962.03"
80000229,易方达,	600276,恒瑞医药,22,0.36%,"3,196.95","294,214.96"
80000229,易方达,	600887,伊利股份,15,0.34%,"9,333.98","278,712.74"
80000229,易方达,	000333,美的集团,15,0.30%,"5,046.56","244,354.26"
80000229,易方达,	601658,邮储银行,17,0.29%,"46,791.38","238,691.45"
80175498,英大,	600030,中信证券,7,0.20%,80.26,"1,778.56"
80175498,英大,	600036,招商银行,6,0.17%,48.02,"1,550.09"
80175498,英大,	601088,中国神华,3,0.14%,77.99,"1,266.57"
80175498,英大,	600325,华发股份,3,0.14%,192.00,"1,234.56"
80175498,英大,	601658,邮储银行,3,0.14%,234.00,"1,233.18"
80175498,英大,	601939,建设银行,3,0.14%,194.00,"1,229.96"
80175498,英大,	601155,新城控股,3,0.13%,38.00,"1,188.26"
80175498,英大,	600019,宝钢股份,3,0.13%,242.00,"1,178.54"
80175498,英大,	601166,兴业银行,3,0.13%,72.00,"1,145.52"
80175498,英大,	600038,中直股份,4,0.12%,26.81,"1,115.03"
80000235,银华,	000858,五 粮 液,39,0.68%,"2,107.65","242,801.49"
80000235,银华,	600519,贵州茅台,42,0.52%,168.46,"187,157.39"
80000235,银华,	002475,立讯精密,23,0.42%,"3,934.59","150,143.92"
80000235,银华,	600276,恒瑞医药,23,0.36%,"1,391.94","128,099.93"
80000235,银华,	600809,山西汾酒,16,0.32%,"1,253.90","113,076.41"
80000235,银华,	603444,吉比特,26,0.30%,259.12,"106,340.30"
80000235,银华,	000568,泸州老窖,13,0.27%,"1,328.78","97,864.99"
80000235,银华,	000661,长春高新,27,0.22%,146.70,"80,391.71"
80000235,银华,	000063,中兴通讯,15,0.22%,"1,850.37","79,195.66"
80000235,银华,	300750,宁德时代,19,0.18%,528.67,"63,646.82"
80501166,先锋,	601658,邮储银行,4,0.53%,159.32,825.25
80501166,先锋,	601916,浙商银行,4,0.15%,58.84,233.59
80501166,先锋,	600438,通威股份,6,0.14%,18.50,214.79
80501166,先锋,	002508,老板电器,4,0.12%,6.60,187.70
80501166,先锋,	002007,华兰生物,4,0.10%,3.10,148.55
80501166,先锋,	002777,久远银海,2,0.09%,3.73,145.28
80501166,先锋,	600519,贵州茅台,2,0.09%,0.13,144.43
80501166,先锋,	000651,格力电器,2,0.08%,2.50,130.50
80501166,先锋,	600161,天坛生物,2,0.08%,3.50,127.33
80501166,先锋,	600276,恒瑞医药,4,0.08%,1.34,123.32
80280397,湘财,	600276,恒瑞医药,4,0.85%,4.22,388.37
80280397,湘财,	002555,三七互娱,4,0.83%,11.51,375.92
80280397,湘财,	002487,大金重工,2,0.82%,81.99,370.62
80280397,湘财,	600383,金地集团,2,0.65%,21.00,295.89
80280397,湘财,	300360,炬华科技,2,0.57%,23.00,260.33
80280397,湘财,	300601,康泰生物,2,0.55%,2.20,252.12
80280397,湘财,	600330,天通股份,2,0.49%,29.00,223.30
80280397,湘财,	000951,中国重汽,2,0.49%,11.00,222.53
80280397,湘财,	002714,牧原股份,2,0.48%,1.80,219.98
80280397,湘财,	603019,中科曙光,2,0.48%,5.00,218.35
80280395,兴业,	600036,招商银行,5,0.04%,244.47,"7,891.49"
80280395,兴业,	600519,贵州茅台,10,0.03%,5.53,"6,141.27"
80280395,兴业,	601688,华泰证券,11,0.02%,299.67,"5,163.37"
80280395,兴业,	000538,云南白药,3,0.02%,53.91,"4,611.81"
80280395,兴业,	600585,海螺水泥,10,0.02%,82.29,"4,534.07"
80280395,兴业,	600887,伊利股份,5,0.02%,125.36,"3,743.18"
80280395,兴业,	600406,国电南瑞,3,0.02%,189.00,"3,732.84"
80280395,兴业,	601233,桐昆股份,3,0.02%,289.21,"3,392.46"
80280395,兴业,	002262,恩华药业,2,0.01%,253.31,"2,890.26"
80280395,兴业,	601877,正泰电器,3,0.01%,121.00,"2,861.66"
80452130,新沃,	300750,宁德时代,1,0.04%,1.22,146.88
80452130,新沃,	002460,赣锋锂业,1,0.04%,3.64,146.51
80452130,新沃,	002624,完美世界,1,0.02%,1.40,66.57
80452130,新沃,	300212,易华录,1,0.02%,1.59,65.79
80452130,新沃,	002555,三七互娱,1,0.02%,1.89,61.73
80452130,新沃,	002920,德赛西威,1,0.01%,1.92,58.54
80452130,新沃,	601689,拓普集团,1,0.01%,3.57,58.05
80452130,新沃,	002185,华天科技,1,0.01%,5.82,57.39
80452130,新沃,	603986,兆易创新,1,0.01%,0.23,55.66
80452130,新沃,	002373,千方科技,1,0.01%,2.67,54.47
80368700,兴银,	600055,万东医疗,4,0.07%,146.23,"1,996.06"
80368700,兴银,	000876,新 希 望,3,0.04%,39.22,"1,232.68"
80368700,兴银,	002507,涪陵榨菜,4,0.04%,34.01,"1,072.57"
80368700,兴银,	002727,一心堂,3,0.03%,38.03,983.46
80368700,兴银,	603018,中设集团,3,0.03%,68.14,938.94
80368700,兴银,	603939,益丰药房,2,0.03%,9.71,903.76
80368700,兴银,	600030,中信证券,3,0.02%,30.14,667.83
80368700,兴银,	002007,华兰生物,3,0.02%,12.93,619.41
80368700,兴银,	600323,瀚蓝环境,2,0.02%,29.07,580.24
80368700,兴银,	601766,中国中车,2,0.02%,87.45,573.67
80000249,新华,	000002,万  科Ａ,11,0.49%,484.94,"12,438.77"
80000249,新华,	000333,美的集团,7,0.44%,235.36,"11,396.21"
80000249,新华,	000651,格力电器,16,0.44%,216.56,"11,304.65"
80000249,新华,	603338,浙江鼎力,2,0.41%,184.50,"10,590.52"
80000249,新华,	603259,药明康德,10,0.40%,114.43,"10,354.52"
