company_code,company_shortName,fund_name,fund_code
80000240,万家,万家量化睿选混合,	004641
80000240,万家,万家瑞兴,	001518
80000240,万家,万家新机遇价值驱动A,	161910
80000240,万家,万家新机遇价值驱动C,	006085
80000240,万家,万家和谐增长混合,	519181
80000240,万家,万家宏观择时多策略混合,	519212
80000240,万家,万家新利灵活配置混合,	519191
80000240,万家,万家精选混合,	519185
80000240,万家,万家科技创新混合C,	008634
80000240,万家,万家科技创新混合A,	008633
80000240,万家,万家量化同顺混合C,	005651
80000240,万家,万家量化同顺混合A,	005650
80000240,万家,万家颐和灵活配置混合,	519198
80000240,万家,万家经济新动能混合A,	005311
80000240,万家,万家经济新动能混合C,	005312
80000240,万家,万家行业优选混合(LOF),	161903
80000240,万家,万家新机遇龙头企业混合,	005821
80000240,万家,万家人工智能混合,	006281
80000240,万家,万家瑞隆混合,	003751
80000240,万家,万家双引擎灵活配置混合,	519183
80000240,万家,万家汽车新趋势混合A,	006233
80000240,万家,万家汽车新趋势混合C,	006234
80000240,万家,万家科创3年封闭混合A,	501075
80000240,万家,万家智造优势混合C,	006133
80000240,万家,万家智造优势混合A,	006132
80000240,万家,万家成长优选混合C,	005300
80000240,万家,万家成长优选混合A,	005299
80000240,万家,万家聚利混合A,	006175
80000240,万家,万家聚利混合C,	006176
80000240,万家,万家科创3年封闭混合C,	007501
80000240,万家,万家自主创新混合C,	008121
80000240,万家,万家自主创新混合A,	008120
80000240,万家,万家民丰回报一年持有混合,	008979
80000252,天治,天治趋势精选混合,	350007
80000252,天治,天治量化核心精选混合A,	006877
80000252,天治,天治量化核心精选混合C,	006878
80000252,天治,天治研究驱动混合A,	350009
80000252,天治,天治研究驱动混合C,	002043
80000252,天治,天治转型升级混合,	007084
80000252,天治,天治中国制造2025,	350005
80000252,天治,天治新消费混合,	350008
80000252,天治,天治财富增长混合,	350001
80000252,天治,天治低碳经济混合,	350002
80000252,天治,天治核心成长混合(LOF),	163503
80061674,泰康资产,泰康香港银行指数A,	006809
80061674,泰康资产,泰康香港银行指数C,	006810
80061674,泰康资产,泰康中证港股通非银指数A,	006578
80061674,泰康资产,泰康中证港股通非银指数C,	006579
80061674,泰康资产,泰康港股通地产指数A,	006816
80061674,泰康资产,泰康港股通地产指数C,	006817
80061674,泰康资产,泰康港股通TMT指数A,	006930
80061674,泰康资产,泰康港股通TMT指数C,	006931
80061674,泰康资产,泰康港股通大消费指数A,	006786
80061674,泰康资产,泰康港股通大消费指数C,	006787
80050806,太平洋,,
80050806,太平洋,,
80000247,泰信,泰信中证200指数,	290010
80000247,泰信,泰信基本面400指数分级,	162907
80000247,泰信,泰信鑫利混合A,	004227
80000247,泰信,泰信鑫利混合C,	004228
80000247,泰信,泰信先行策略混合,	290002
80000247,泰信,泰信现代服务业混合,	290014
80000247,泰信,泰信优质生活混合,	290004
80000247,泰信,泰信发展主题混合,	290008
80000247,泰信,泰信互联网+混合,	001978
80000247,泰信,泰信竞争优选混合,	005535
80000247,泰信,泰信国策驱动灵活配置混合,	001569
80000247,泰信,泰信智选成长混合,	003333
80000247,泰信,泰信优势增长混合,	290005
80000247,泰信,泰信中小盘精选混合,	290011
80000247,泰信,泰信蓝筹精选混合,	290006
80000247,泰信,泰信行业精选混合C,	002583
80000247,泰信,泰信行业精选混合A,	290012
80000247,泰信,泰信鑫选灵活配置混合A,	001970
80000247,泰信,泰信鑫选灵活配置混合C,	002580
80560408,同泰,,
80560408,同泰,同泰慧选混合发起式A,	008093
80560408,同泰,同泰慧选混合发起式C,	008094
80560408,同泰,同泰慧择混合A,	008050
80560408,同泰,同泰慧择混合C,	008051
80560408,同泰,同泰慧盈混合C,	008179
80560408,同泰,同泰慧盈混合A,	008178
80560408,同泰,同泰开泰混合C,	007771
80560408,同泰,同泰开泰混合A,	007770
80560408,同泰,同泰竞争优势混合C,	008998
80560408,同泰,同泰竞争优势混合A,	008997
80000238,泰达宏利,泰达宏利全能混合(FOF)A,	005221
80000238,泰达宏利,泰达宏利全能混合(FOF)C,	005222
80000238,泰达宏利,泰达宏利泰和平衡养老(FOF),	006306
80000238,泰达宏利,泰达养老2040三年持有混合(FOF)C,	007694
80000238,泰达宏利,泰达养老2040三年持有混合(FOF)E,	007695
80000238,泰达宏利,泰达养老2040三年持有混合(FOF)A,	007688
80000238,泰达宏利,泰达宏利启富混合C,	003913
80000238,泰达宏利,泰达宏利启富混合A,	003912
80000238,泰达宏利,泰达宏利创金混合A,	003414
80000238,泰达宏利,泰达宏利创金混合C,	003415
80000238,泰达宏利,泰达睿选稳健混合,	004000
80000238,泰达宏利,泰达宏利风险预算混合,	162205
80000238,泰达宏利,泰达宏利宏达混合A,	000507
80000238,泰达宏利,泰达宏利创益混合A,	001418
80000238,泰达宏利,泰达宏利创益混合B,	002273
80000238,泰达宏利,泰达宏利宏达混合B,	000508
80000238,泰达宏利,泰达宏利定宏混合,	003104
80000238,泰达宏利,泰达宏利品质生活混合,	162211
80000238,泰达宏利,泰达宏利稳定混合,	162203
80000238,泰达宏利,泰达宏利创盈混合A,	001141
80000238,泰达宏利,泰达改革动力混合C,	003550
80000238,泰达宏利,泰达改革动力混合A,	001017
80000238,泰达宏利,泰达宏利创盈混合B,	001142
80000238,泰达宏利,泰达宏利周期混合,	162202
80000238,泰达宏利,泰达宏利市值优选混合,	162209
80000238,泰达宏利,泰达宏利新起点混合A,	001254
80000238,泰达宏利,泰达宏利新起点混合B,	002313
80000238,泰达宏利,泰达宏利新思路混合A,	001419
80000238,泰达宏利,泰达宏利新思路混合B,	002314
80000238,泰达宏利,泰达睿智稳健灵活配置混合,	003501
80000238,泰达宏利,泰达宏利领先中小盘混合,	162214
80000238,泰达宏利,泰达宏利大数据混合A,	002263
80000238,泰达宏利,泰达宏利红利先锋混合,	162212
80000238,泰达宏利,泰达宏利大数据混合C,	003554
80000238,泰达宏利,泰达宏利消费混合A,	008353
80000238,泰达宏利,泰达宏利消费混合C,	008354
80000238,泰达宏利,泰达宏利行业混合,	162204
80000238,泰达宏利,泰达宏利逆向策略混合,	229002
80000238,泰达宏利,泰达宏利蓝筹混合,	001267
80000238,泰达宏利,泰达宏利品牌升级混合A,	007678
80000238,泰达宏利,泰达宏利品牌升级混合C,	007679
80000238,泰达宏利,泰达宏利效率优选混合,	162207
80000238,泰达宏利,泰达宏利复兴混合,	001170
80000238,泰达宏利,泰达宏利绩优混合,	005903
80000238,泰达宏利,泰达宏利成长混合,	162201
80041198,天弘,天弘中证食品饮料指数A,	001631
80041198,天弘,天弘中证食品饮料指数C,	001632
80041198,天弘,天弘中证银行指数C,	001595
80041198,天弘,天弘中证银行指数A,	001594
80041198,天弘,天弘中证红利低波动100A,	008114
80041198,天弘,天弘中证红利低波动100C,	008115
80041198,天弘,天弘上证50指数A,	001548
80041198,天弘,天弘上证50指数C,	001549
80041198,天弘,天弘沪深300ETF联接A,	000961
80041198,天弘,天弘沪深300ETF联接C,	005918
80041198,天弘,天弘沪深300指数增强A,	008592
80041198,天弘,天弘沪深300指数增强C,	008593
80041198,天弘,天弘文化新兴产业,	164205
80041198,天弘,天弘中证800指数A,	001588
80041198,天弘,天弘中证800指数C,	001589
80041198,天弘,天弘创业板ETF联接基金A,	001592
80041198,天弘,天弘创业板ETF联接基金C,	001593
80041198,天弘,天弘中证500指数C,	005919
80041198,天弘,天弘中证500指数A,	000962
80041198,天弘,天弘中证500指数增强A,	001556
80041198,天弘,天弘中证500指数增强C,	001557
80041198,天弘,天弘中证全指证券公司C,	008591
80041198,天弘,天弘中证全指证券公司A,	008590
80041198,天弘,天弘中证计算机ETF联接A,	001629
80041198,天弘,天弘中证计算机ETF联接C,	001630
80041198,天弘,天弘中证证券保险A,	001552
80041198,天弘,天弘中证证券保险C,	001553
80041198,天弘,天弘中证电子ETF联接A,	001617
80041198,天弘,天弘中证电子ETF联接C,	001618
80041198,天弘,天弘中证医药100C,	001551
80041198,天弘,天弘中证医药100A,	001550
80294346,太平,太平睿盈混合A,	006973
80294346,太平,太平睿盈混合C,	007669
80294346,太平,太平改革红利精选混合,	005270
80294346,太平,太平灵活配置,	000986
80294346,太平,太平MSCI香港价值增强A,	007107
80294346,太平,太平MSCI香港价值增强C,	007108
80000238,泰达宏利,泰达宏利业绩股票A,	004484
80000238,泰达宏利,泰达宏利业绩股票C,	004485
80000238,泰达宏利,泰达宏利沪深300指数增强A,	162213
80000238,泰达宏利,泰达宏利沪深300指数增强C,	003548
80000238,泰达宏利,泰达宏利量化股票,	001733
80000238,泰达宏利,泰达宏利首选企业股票,	162208
80000238,泰达宏利,泰达消费红利指数A,	008928
80000238,泰达宏利,泰达消费红利指数C,	008929
80000238,泰达宏利,泰达转型机遇,	000828
80000238,泰达宏利,泰达中证500指数增强(LOF),	162216
80366080,上银,,
80366080,上银,上银鑫卓混合,	008244
80366080,上银,上银未来生活灵活配置混合,	007393
80366080,上银,上银新兴价值成长混合,	000520
80366080,上银,上银鑫达混合,	004138
80184574,上海海通证券资产管理,海通核心优势一年持有混合B,	850005
80184574,上海海通证券资产管理,海通核心优势一年持有混合A,	850588
80184574,上海海通证券资产管理,海通核心优势一年持有混合C,	850599
80000080,山西证券,山西改革精选灵活配置混合,	005226
80000080,山西证券,山西策略灵活配置混合,	003659
80000080,山西证券,,
80192219,上海光大证券,光大阳光对冲6个月混合A,	860010
80192219,上海光大证券,光大阳光对冲6个月混合B,	860028
80192219,上海光大证券,光大阳光对冲6个月混合C,	860029
80192219,上海光大证券,光大阳光价值30个月混合A,	860007
80192219,上海光大证券,光大阳光价值30个月混合B,	860027
80192219,上海光大证券,,
80050229,上投,上投摩根核心成长股票,	000457
80050229,上投,上投摩根优选多因子股票,	004606
80050229,上投,上投摩根卓越制造股票,	001126
80050229,上投,上投摩根大盘蓝筹股票,	376510
80050229,上投,上投摩根慧选成长A,	008314
80050229,上投,上投摩根慧选成长C,	008315
80050229,上投,上投标普港股通低波红利指数C,	005052
80050229,上投,上投标普港股通低波红利指数A,	005051
80050229,上投,上投摩根中证消费服务指数,	370023
80050229,上投,上投摩根核心精选,	005983
80050229,上投,上投摩根民生需求股票,	000524
80050229,上投,上投摩根安全战略股票,	001009
80050229,上投,上投摩根新兴服务股票,	001482
80050229,上投,上投摩根智慧互联股票,	001313
80050229,上投,上投摩根医疗健康股票,	001766
80050229,上投,上投摩根锦程养老三年(FOF),	007221
80050229,上投,上投摩根尚睿混合(FOF),	006042
80050229,上投,上投摩根红利回报混合A,	000256
80050229,上投,上投摩根安鑫回报A,	001947
80050229,上投,上投摩根安鑫回报C,	002845
80050229,上投,上投摩根红利回报混合C,	002436
80050229,上投,上投摩根动力精选,	006250
80050229,上投,上投摩根安隆回报A,	004738
80050229,上投,上投摩根安隆回报C,	004739
80050229,上投,上投摩根稳进回报混合,	000887
80050229,上投,上投安裕回报A,	004823
80050229,上投,上投安裕回报C,	004824
80050229,上投,上投摩根安通回报混合C,	004362
80050229,上投,上投摩根安通回报混合A,	004361
80050229,上投,上投安丰回报C,	004145
80050229,上投,上投安丰回报A,	004144
80050229,上投,上投摩根领先优选混合,	006890
80050229,上投,上投摩根双息平衡混合A,	373010
80050229,上投,上投摩根量化多因子混合,	005120
80050229,上投,上投摩根动态多因子混合,	001219
80050229,上投,上投摩根智选30混合,	370027
80050229,上投,上投摩根科技前沿灵活配置混合,	001538
80050229,上投,上投摩根成长动力混合,	000073
80050229,上投,上投摩根健康品质生活混合,	377150
80050229,上投,上投摩根内需动力混合,	377020
80050229,上投,上投摩根整合驱动混合,	001192
80050229,上投,上投摩根策略精选混合,	002654
80050229,上投,上投摩根阿尔法混合,	377010
80050229,上投,上投摩根成长先锋混合,	378010
80050229,上投,上投摩根双核平衡混合,	373020
80050229,上投,上投摩根转型动力灵活配置混合,	000328
80050229,上投,上投摩根新兴动力混合A,	377240
80050229,上投,上投摩根中国优势混合,	375010
80050229,上投,上投摩根核心优选混合,	370024
80050229,上投,上投摩根行业轮动混合A,	377530
80050229,上投,上投摩根香港精选港股通,	005701
80050229,上投,上投摩根中小盘混合,	379010
80050229,上投,上投摩根文体休闲灵活配置混合,	001795
80050229,上投,上投创新商业模式混合,	005593
80050229,上投,上投锦程养老五年混合(FOF),	009161
80050229,上投,上投摩根养老一年混合(FOF),	009143
80045188,申万,申万菱信安鑫优选混合A,	003493
80045188,申万,申万菱信安鑫精选混合C,	003602
80045188,申万,申万菱信安鑫回报混合A,	001201
80045188,申万,申万菱信安鑫回报混合C,	001727
80045188,申万,申万菱信安鑫优选混合C,	003512
80045188,申万,申万菱信安鑫精选混合A,	003601
80045188,申万,申万菱信安鑫慧选混合C,	008992
80045188,申万,申万菱信安鑫慧选混合A,	008991
80045188,申万,申万菱信盛利精选混合,	310308
80045188,申万,申万菱信竞争优势混合,	310368
80045188,申万,申万菱信多策略灵活配置混合A,	001148
80045188,申万,申万菱信多策略灵活配置混合C,	001724
80045188,申万,申万菱信价值优利混合,	004951
80045188,申万,申万菱信价值优先混合,	004769
80045188,申万,申万菱信新能源汽车混合,	001156
80045188,申万,申万菱信量化成长混合,	004135
80045188,申万,申万菱信新经济混合,	310358
80045188,申万,申万菱信量化驱动混合,	005418
80045188,申万,申万菱信新动力混合,	310328
80045188,申万,申万菱信消费增长混合,	310388
80045188,申万,申万菱信量化对冲策略混合,	008895
80045188,申万,申万菱信沪深300指数增强C,	007804
80045188,申万,申万菱信沪深300指数增强A,	310318
80045188,申万,申万菱信沪深300价值指数A,	310398
80045188,申万,申万菱信沪深300价值指数C,	007800
80045188,申万,申万菱信智能驱动股票,	005825
80045188,申万,申万菱信中证环保产业指数分级,	163114
80045188,申万,申万菱信中证研发创新100ETF联接A,	007983
80045188,申万,申万菱信中证研发创新100ETF联接C,	007984
80045188,申万,申万菱信中小板指数(LOF)A,	163111
80045188,申万,申万菱信中小板指数C,	007799
80045188,申万,申万菱信深证成指分级,	163109
80045188,申万,申万菱信量化小盘股票,	163110
80045188,申万,申万菱信中证500指数优选增强C,	007794
80045188,申万,申万菱信中证500指数优选增强A,	003986
80045188,申万,申万菱信中证500指数增强A,	002510
80045188,申万,申万菱信中证500指数增强C,	007795
80045188,申万,申万菱信申万证券分级,	163113
80045188,申万,申万菱信中证军工指数分级,	163115
80045188,申万,申万菱信行业轮动股票,	005009
80045188,申万,申万菱信申万电子分级,	163116
80045188,申万,申万菱信申万医药生物分级,	163118
80000231,融通,融通通盈灵活配置混合,	002415
80000231,融通,融通通鑫灵活配置混合,	001470
80000231,融通,融通新机遇灵活配置混合,	002049
80000231,融通,融通通慧混合A/B,	002612
80000231,融通,融通通慧混合C,	007387
80000231,融通,融通沪港深智慧生活灵活配置混合,	003279
80000231,融通,融通新能源汽车主题精选混合,	005668
80000231,融通,融通新消费灵活配置混合,	002605
80000231,融通,融通行业景气混合,	161606
80000231,融通,融通通乾研究精选混合,	002989
80000231,融通,融通成长30灵活配置混合,	002252
80000231,融通,融通新蓝筹混合,	161601
80000231,融通,融通研究优选混合,	006084
80000231,融通,融通逆向策略灵活配置混合,	005067
80000231,融通,融通跨界成长灵活配置混合,	001830
80000231,融通,融通健康产业灵活配置混合A/B,	000727
80000231,融通,融通健康产业灵活配置混合C,	009274
80000231,融通,融通新区域新经济灵活配置混合,	001152
80000231,融通,融通领先成长混合(LOF)C,	009241
80000231,融通,融通领先成长混合(LOF)A,	161610
80000231,融通,融通蓝筹成长混合,	161605
80000231,融通,融通转型三动力灵活配置混合,	000717
80000231,融通,融通新趋势灵活配置混合,	002955
80000231,融通,融通互联网传媒灵活配置混合,	001150
80000231,融通,融通红利机会主题精选混合C,	005619
80000231,融通,融通红利机会主题精选混合A,	005618
80000231,融通,融通动力先锋混合,	161609
80000231,融通,融通量化多策略混合C,	007528
80000231,融通,融通量化多策略混合A,	007527
80000231,融通,融通消费升级混合,	007261
80000231,融通,融通中国风1号灵活配置混合A/B,	001852
80000231,融通,融通中国风1号灵活配置混合C,	009273
80000231,融通,融通新能源灵活配置混合,	001471
80000231,融通,融通内需驱动混合,	161611
80000231,融通,融通医疗保健行业混合C,	009275
80000231,融通,融通医疗保健行业混合A/B,	161616
80000231,融通,融通巨潮100指数C,	004874
80000231,融通,融通巨潮100指数A(LOF),	161607
80000231,融通,融通深证100指数A,	161604
80000231,融通,融通深证100指数C,	004876
80000231,融通,融通创业板指数A,	161613
80000231,融通,融通创业板指数C,	004870
80000231,融通,融通深证成份指数A,	161612
80000231,融通,融通深证成份指数C,	004875
80000231,融通,融通证券分级,	161629
80000231,融通,融通军工分级,	161628
80000231,融通,融通人工智能指数(LOF)A,	161631
80000231,融通,融通人工智能指数(LOF)C,	009239
80672691,睿远,睿远成长价值混合A,	007119
80672691,睿远,睿远成长价值混合C,	007120
80672691,睿远,睿远均衡价值三年持有混合A,	008969
80672691,睿远,睿远均衡价值三年持有混合C,	008970
80672691,睿远,,
81046799,瑞达,,
81046799,瑞达,,
80061431,人保资产,人保双利C,	004989
80061431,人保资产,人保双利A,	004988
80061431,人保资产,人保转型新动力混合C,	005954
80061431,人保资产,人保转型新动力混合A,	005953
80061431,人保资产,人保量化混合A,	006225
80061431,人保资产,人保量化混合C,	006226
80061431,人保资产,人保行业轮动混合A,	006573
80061431,人保资产,人保行业轮动混合C,	006574
80061431,人保资产,人保优势产业混合C,	006420
80061431,人保资产,人保优势产业混合A,	006419
80061431,人保资产,人保研究精选混合C,	005042
80061431,人保资产,人保研究精选混合A,	005041
80061431,人保资产,人保沪深300指数,	006600
80061431,人保资产,人保中证500指数,	006611
80280038,前海开源,前海开源裕源(FOF),	005809
80280038,前海开源,前海开源康颐平衡养老三年(FOF),	007638
80280038,前海开源,前海开源沪港深强国产业混合,	004321
80280038,前海开源,前海开源景鑫混合A,	005301
80280038,前海开源,前海开源景鑫混合C,	005302
80280038,前海开源,前海开源裕和混合C,	007502
80280038,前海开源,前海开源裕和混合A,	004218
80280038,前海开源,前海开源沪港深农业混合,	164403
80280038,前海开源,前海开源盈鑫C,	004454
80280038,前海开源,前海开源盈鑫A,	004453
80280038,前海开源,前海开源裕瑞混合A,	004680
80280038,前海开源,前海开源裕瑞混合C,	006190
80280038,前海开源,前海开源清洁能源混合A,	001278
80280038,前海开源,前海开源清洁能源混合C,	002360
80280038,前海开源,前海开源睿远稳健增利混合A,	000932
80280038,前海开源,前海开源嘉鑫混合A,	001765
80280038,前海开源,前海开源嘉鑫混合C,	001770
80280038,前海开源,前海开源睿远稳健增利混合C,	000933
80280038,前海开源,前海开源高端装备制造混合,	001060
80280038,前海开源,前海开源稳健增长三年混合,	008188
80280038,前海开源,前海开源量化优选A,	002495
80280038,前海开源,前海开源恒泽混合A,	002690
80280038,前海开源,前海开源恒泽混合C,	002691
80280038,前海开源,前海开源量化优选C,	002496
80280038,前海开源,前海开源中国稀缺资产混合C,	002079
80280038,前海开源,前海开源中国稀缺资产混合A,	001679
80280038,前海开源,前海开源沪港深隆鑫混合A,	001901
80280038,前海开源,前海开源国家比较优势混合,	001102
80280038,前海开源,前海开源价值成长混合A,	006216
80280038,前海开源,前海开源人工智能主题混合,	001986
80280038,前海开源,前海开源价值成长混合C,	006217
80280038,前海开源,前海开源沪港深乐享生活,	004320
80280038,前海开源,前海开源沪港深创新成长混合A,	002666
80280038,前海开源,前海开源沪港深隆鑫混合C,	001902
80280038,前海开源,前海开源沪港深创新成长混合C,	002667
80280038,前海开源,前海开源优质成长混合,	006775
80280038,前海开源,前海开源沪港深裕鑫A,	004316
80280038,前海开源,前海开源沪港深裕鑫C,	004317
80280038,前海开源,前海开源事件驱动混合C,	001865
80280038,前海开源,前海开源事件驱动混合A,	000423
80280038,前海开源,前海开源多元策略混合C,	004497
80280038,前海开源,前海开源多元策略混合A,	004496
80280038,前海开源,前海开源恒远灵活配置混合,	002407
80280038,前海开源,前海开源沪港深核心资源混合C,	003305
80280038,前海开源,前海开源沪港深核心资源混合A,	003304
80280038,前海开源,前海开源周期优选混合A,	003857
80280038,前海开源,前海开源周期优选混合C,	003858
80280038,前海开源,前海开源工业革命4.0混合,	001103
80280038,前海开源,前海开源新经济混合,	000689
80280038,前海开源,前海开源金银珠宝混合A,	001302
80280038,前海开源,前海开源金银珠宝混合C,	002207
80280038,前海开源,前海开源一带一路混合A,	001209
80280038,前海开源,前海开源一带一路混合C,	002080
80280038,前海开源,前海开源沪港深价值精选混合,	001874
80280038,前海开源,前海开源盛鑫混合A,	005541
80280038,前海开源,前海开源盛鑫混合C,	005542
80280038,前海开源,前海开源沪港深景气行业精选混合,	004099
80280038,前海开源,前海开源沪港深优势精选混合,	001875
80280038,前海开源,前海开源沪港深核心驱动混合,	003993
80280038,前海开源,前海开源沪港深聚瑞混合,	007151
80280038,前海开源,前海开源中国成长混合,	000788
80280038,前海开源,前海开源沪港深蓝筹精选混合,	001837
80280038,前海开源,前海开源沪港深新硬件C,	004315
80280038,前海开源,前海开源沪港深新硬件A,	004314
80280038,前海开源,前海开源沪港深大消费混合A,	002662
80280038,前海开源,前海开源大安全混合,	000969
80280038,前海开源,前海开源沪港深大消费混合C,	002663
80280038,前海开源,前海开源医疗健康C,	005454
80280038,前海开源,前海开源医疗健康A,	005453
80280038,前海开源,前海开源沪港深智慧生活混合,	001972
80280038,前海开源,前海开源沪港深汇鑫混合A,	001942
80280038,前海开源,前海开源沪港深汇鑫混合C,	001943
80280038,前海开源,前海开源泽鑫混合C,	005324
80280038,前海开源,前海开源泽鑫混合A,	005323
80280038,前海开源,前海开源沪港深龙头精选混合,	002443
80280038,前海开源,前海开源大海洋混合,	000690
80280038,前海开源,前海开源沪港深新机遇混合,	002860
80280038,前海开源,前海开源裕泽(FOF),	006507
80280038,前海开源,前海开源新兴产业混合,	008381
80280038,前海开源,前海开源黄金ETF,	159812
80280038,前海开源,前海开源MSCI中国A股消费C,	006713
80280038,前海开源,前海开源MSCI中国A股消费A,	006712
80280038,前海开源,前海开源公用事业股票,	005669
80280038,前海开源,前海开源优势蓝筹股票A,	001162
80280038,前海开源,前海开源价值策略股票,	005328
80280038,前海开源,前海开源港股通股息率50强,	004098
80280038,前海开源,前海开源优势蓝筹股票C,	001638
80280038,前海开源,前海开源强势共识100强股票,	001849
80280038,前海开源,前海开源股息率100强股票,	000916
80280038,前海开源,前海开源中证大农业指数增强,	001027
80280038,前海开源,前海开源沪深300指数,	000656
80280038,前海开源,前海开源MSCI中国A股指数A,	006524
80280038,前海开源,前海开源MSCI中国A股指数C,	006525
80280038,前海开源,前海开源再融资股票,	001178
80280038,前海开源,前海开源沪港深非周期股票A,	006923
80280038,前海开源,前海开源沪港深非周期股票C,	006924
80280038,前海开源,前海开源健康分级,	164401
80280038,前海开源,前海开源外向企业股票,	003492
80280038,前海开源,前海开源中证军工指数C,	002199
80280038,前海开源,前海开源中证军工指数A,	000596
80280038,前海开源,前海开源中航军工,	164402
80280038,前海开源,前海开源中药股票C,	005506
80280038,前海开源,前海开源中药股票A,	005505
80468996,前海联合,前海联合沪深300指数A,	003475
80468996,前海联合,前海联合沪深300指数C,	007039
80468996,前海联合,新疆前海联合新思路混合A,	002778
80468996,前海联合,新疆前海联合新思路混合C,	002779
80468996,前海联合,前海联合润丰混合C,	005935
80468996,前海联合,前海联合润丰混合A,	004809
80468996,前海联合,前海联合泳隆混合C,	007040
80468996,前海联合,前海联合泳隆混合A,	004128
80468996,前海联合,前海联合研究优选混合A,	005671
80468996,前海联合,前海联合研究优选混合C,	005672
80468996,前海联合,前海联合先进制造混合A,	005933
80468996,前海联合,前海联合先进制造混合C,	005934
80468996,前海联合,前海联合泳涛混合A,	004634
80468996,前海联合,前海联合泳涛混合C,	007041
80468996,前海联合,前海联合泓鑫混合C,	007043
80468996,前海联合,前海联合泓鑫混合A,	002780
80468996,前海联合,前海联合泳隽混合A,	004693
80468996,前海联合,前海联合泳隽混合C,	007042
80468996,前海联合,前海联合科技先锋混合A,	006801
80468996,前海联合,前海联合科技先锋混合C,	006802
80468996,前海联合,前海联合国民健康混合A,	003581
80468996,前海联合,前海联合国民健康混合C,	007111
80091787,浦银,浦银安盛沪港深基本面100,	166402
80091787,浦银,浦银安盛沪深300指数增强,	519116
80091787,浦银,浦银安盛基本面400指数,	519117
80091787,浦银,浦银安盛中证高股息ETF联接A,	007410
80091787,浦银,浦银安盛中证高股息ETF联接C,	007411
80091787,浦银,浦银安盛MSCI中国A股ETF,	515780
80091787,浦银,浦银颐和稳健养老一年(FOF)C,	007402
80091787,浦银,浦银颐和稳健养老一年(FOF)A,	007401
80091787,浦银,浦银安和回报定开混合A,	004276
80091787,浦银,浦银安和回报定开混合C,	004277
80091787,浦银,浦银安盛经济带崛起混合,	519175
80091787,浦银,浦银安盛经济带崛起混合C,	008162
80091787,浦银,浦银安盛盛世精选混合A,	519127
80091787,浦银,浦银安盛盛世精选混合C,	519177
80091787,浦银,浦银安盛量化多策略混合A,	005865
80091787,浦银,浦银安盛量化多策略混合C,	005866
80091787,浦银,浦银安盛先进制造混合A,	007066
80091787,浦银,浦银安盛先进制造混合C,	007067
80091787,浦银,浦银安盛消费升级混合A,	519125
80091787,浦银,浦银安盛消费升级混合C,	519176
80091787,浦银,浦银安盛睿智精选混合A,	519172
80091787,浦银,浦银安盛新兴产业混合,	519120
80091787,浦银,浦银安盛环保新能源C,	007164
80091787,浦银,浦银安盛环保新能源A,	007163
80091787,浦银,浦银安盛睿智精选混合C,	519173
80091787,浦银,浦银安盛精致生活混合,	519113
80091787,浦银,浦银安盛港股通量化混合,	005255
80091787,浦银,浦银安盛新经济结构混合,	519126
80091787,浦银,浦银安盛增长动力混合,	519170
80091787,浦银,浦银安盛价值成长混合A,	519110
80091787,浦银,浦银安盛医疗健康混合,	519171
80091787,浦银,浦银安盛红利精选混合,	519115
80091787,浦银,浦银安盛安久回报定开混合A,	004801
80091787,浦银,浦银安盛安久回报定开混合C,	004802
80091787,浦银,浦银安恒回报定开混合C,	004275
80091787,浦银,浦银安恒回报定开混合A,	004274
80168726,平安,平安盈丰三个月持有混合(FOF)A,	008461
80168726,平安,平安盈丰三个月持有混合(FOF)C,	008462
80168726,平安,平安养老2035(FOF)C,	007239
80168726,平安,平安养老2035(FOF)A,	007238
80168726,平安,平安鑫利混合C,	006433
80168726,平安,平安鑫利混合A,	003626
80168726,平安,平安鼎弘混合(LOF),	167003
80168726,平安,平安鑫享混合A,	001609
80168726,平安,平安鑫享混合E,	007925
80168726,平安,平安鑫享混合C,	001610
80168726,平安,平安安享灵活配置混合C,	007663
80168726,平安,平安安享灵活配置混合A,	002282
80168726,平安,平安鑫安混合E,	007049
80168726,平安,平安鑫安混合C,	001665
80168726,平安,平安鑫安混合A,	001664
80168726,平安,平安优势产业混合A,	006100
80168726,平安,平安优势产业混合C,	006101
80168726,平安,平安安盈灵活配置混合,	002537
80168726,平安,平安睿享文娱混合A,	002450
80168726,平安,平安睿享文娱混合C,	002451
80168726,平安,平安估值优势混合C,	006458
80168726,平安,平安估值优势混合A,	006457
80168726,平安,平安灵活配置混合,	700004
80168726,平安,平安高端制造混合A,	007082
80168726,平安,平安高端制造混合C,	007083
80168726,平安,平安核心优势混合A,	006720
80168726,平安,平安核心优势混合C,	006721
80168726,平安,平安消费精选混合A,	002598
80168726,平安,平安消费精选混合C,	002599
80168726,平安,平安新鑫先锋A,	000739
80168726,平安,平安智慧中国混合,	001297
80168726,平安,平安行业先锋混合,	700001
80168726,平安,平安安心灵活配置混合A,	002304
80168726,平安,平安安心灵活配置混合C,	007048
80168726,平安,平安新鑫先锋C,	001515
80168726,平安,平安鼎越混合(LOF),	167002
80168726,平安,平安鼎泰混合(LOF),	167001
80168726,平安,平安量化精选混合A,	005486
80168726,平安,平安量化精选混合C,	005487
80168726,平安,平安策略先锋混合,	700003
80168726,平安,平安医疗健康混合,	003032
80168726,平安,平安转型创新混合C,	004391
