marketType,date_time,rank,code,name,close,changePercent,net_in,in,out,total
1,2018-01-08,1,	600519,贵州茅台,752.13,1.8649,-2.02,2.67,4.68,7.35
1,2018-01-08,2,	601318,中国平安,70.01,-1.2414,-0.55,1.99,2.54,4.53
1,2018-01-08,3,	600048,保利地产,15.62,2.1583,-0.47,1.31,1.78,3.08
1,2018-01-08,4,	600887,伊利股份,33.56,0.3889,1.04,1.93,0.89,2.81
1,2018-01-08,5,	600585,海螺水泥,33.97,4.0429,-0.26,1.1,1.36,2.47
1,2018-01-08,6,	600030,中信证券,19.54,3.4958,0.34,1.16,0.83,1.99
1,2018-01-08,7,	601888,中国国旅,46.47,2.878,-0.29,0.85,1.14,1.98
1,2018-01-08,8,	600660,福耀玻璃,29.79,1.4646,-0.3,0.76,1.06,1.81
1,2018-01-08,9,	600690,青岛海尔,19.83,4.4784,0.59,1.2,0.61,1.81
1,2018-01-08,10,	600019,宝钢股份,9.29,4.7351,0.7,1.2,0.49,1.69
3,2018-01-08,1,	000333,美的集团,57.66,-0.5176,2.29,4.68,2.39,7.07
3,2018-01-08,2,	000651,格力电器,47.83,-0.1044,4.62,5.03,0.41,5.43
3,2018-01-08,3,	002415,海康威视,40.8,2.5641,2.26,3.49,1.22,4.71
3,2018-01-08,4,	000858,五粮液,82.2,-0.5806,0.4,1.75,1.35,3.11
3,2018-01-08,5,	000002,万科A,35.99,3.5386,-0.12,1.34,1.46,2.79
3,2018-01-08,6,	000725,京东方A,5.58,0.0,-0.54,0.95,1.49,2.45
3,2018-01-08,7,	000001,平安银行,12.96,-2.5564,-0.19,0.6,0.79,1.38
3,2018-01-08,8,	000568,泸州老窖,68.45,0.5878,0.32,0.79,0.47,1.26
3,2018-01-08,9,	002583,海能达,17.35,-5.9621,-0.9,0.16,1.07,1.23
3,2018-01-08,10,	002008,大族激光,50.38,-2.2696,0.49,0.82,0.33,1.15
1,2018-01-10,1,	600519,贵州茅台,785.71,0.4077,-0.24,3.6,3.84,7.44
1,2018-01-10,2,	601318,中国平安,71.72,-0.2087,0.64,2.89,2.24,5.13
1,2018-01-10,3,	600887,伊利股份,34.62,0.0867,-0.55,1.46,2.01,3.47
1,2018-01-10,4,	600104,上汽集团,33.87,4.4081,1.6,2.46,0.87,3.33
1,2018-01-10,5,	600036,招商银行,30.53,2.5529,0.57,1.93,1.35,3.28
1,2018-01-10,6,	603993,洛阳钼业,7.21,-0.4144,2.79,3.01,0.22,3.23
1,2018-01-10,7,	601166,兴业银行,18.18,5.8207,0.16,1.58,1.42,3.0
1,2018-01-10,8,	600276,恒瑞医药,74.9,0.2677,0.43,1.64,1.21,2.84
1,2018-01-10,9,	601398,工商银行,6.16,1.1494,1.61,2.09,0.48,2.57
1,2018-01-10,10,	600690,青岛海尔,20.75,2.6212,1.09,1.61,0.53,2.14
3,2018-01-10,1,	000651,格力电器,51.05,3.3401,0.12,3.71,3.59,7.3
3,2018-01-10,2,	000333,美的集团,60.56,1.8157,-1.01,2.05,3.05,5.1
3,2018-01-10,3,	002415,海康威视,41.62,1.7604,2.46,3.77,1.31,5.08
3,2018-01-10,4,	000858,五粮液,88.9,3.252,-0.84,1.64,2.48,4.12
3,2018-01-10,5,	002304,洋河股份,138.9,5.9093,-1.53,0.92,2.45,3.37
3,2018-01-10,6,	000725,京东方A,6.09,1.3311,0.21,1.64,1.42,3.06
3,2018-01-10,7,	002008,大族激光,54.05,1.1225,1.33,1.91,0.58,2.49
3,2018-01-10,8,	000002,万科A,35.67,-0.4743,0.09,0.97,0.88,1.85
3,2018-01-10,9,	000001,平安银行,13.47,2.9817,-0.0,0.84,0.85,1.69
3,2018-01-10,10,	002583,海能达,16.93,0.9541,0.46,0.89,0.43,1.31
1,2018-01-11,1,	600519,贵州茅台,774.81,-1.3873,-6.06,2.53,8.59,11.12
1,2018-01-11,2,	603993,洛阳钼业,7.77,7.767,5.67,5.9,0.23,6.13
1,2018-01-11,3,	601318,中国平安,72.65,1.2967,-2.73,1.38,4.11,5.49
1,2018-01-11,4,	600585,海螺水泥,31.24,-7.3272,0.35,1.61,1.25,2.86
1,2018-01-11,5,	600690,青岛海尔,20.96,1.012,1.25,1.79,0.54,2.32
1,2018-01-11,6,	600887,伊利股份,34.23,-1.1265,-0.24,0.96,1.21,2.17
1,2018-01-11,7,	600276,恒瑞医药,74.27,-0.8411,-0.04,0.95,0.99,1.94
1,2018-01-11,8,	601888,中国国旅,45.89,-1.0565,-0.27,0.65,0.93,1.58
1,2018-01-11,9,	601166,兴业银行,18.03,-0.8251,0.02,0.75,0.73,1.48
1,2018-01-11,10,	601288,农业银行,3.99,2.046,-0.15,0.67,0.82,1.48
3,2018-01-11,1,	000651,格力电器,50.8,-0.4897,-2.98,1.43,4.41,5.84
3,2018-01-11,2,	002415,海康威视,41.9,0.6728,0.78,3.03,2.24,5.27
3,2018-01-11,3,	000333,美的集团,59.62,-1.5522,1.79,3.49,1.7,5.19
3,2018-01-11,4,	000858,五粮液,87.96,-1.0574,-0.1,1.72,1.82,3.54
3,2018-01-11,5,	002304,洋河股份,135.8,-2.2318,-1.3,0.5,1.79,2.29
3,2018-01-11,6,	000725,京东方A,6.09,0.0,-0.1,1.0,1.1,2.09
3,2018-01-11,7,	000002,万科A,35.15,-1.4578,0.44,1.2,0.76,1.96
3,2018-01-11,8,	300136,信维通信,45.17,-3.8936,-0.59,0.62,1.21,1.83
3,2018-01-11,9,	002008,大族激光,54.88,1.5356,0.16,0.84,0.68,1.51
3,2018-01-11,10,	000001,平安银行,13.4,-0.5197,-0.07,0.69,0.77,1.46
1,2018-01-12,1,	600519,贵州茅台,788.42,1.7566,0.43,3.16,2.73,5.88
1,2018-01-12,2,	601318,中国平安,74.41,2.4226,0.67,2.48,1.81,4.29
1,2018-01-12,3,	600887,伊利股份,34.82,1.7236,0.75,1.83,1.08,2.91
1,2018-01-12,4,	603993,洛阳钼业,7.64,-1.6731,2.53,2.64,0.1,2.74
1,2018-01-12,5,	600585,海螺水泥,31.56,1.0243,0.12,0.78,0.66,1.44
1,2018-01-12,6,	600048,保利地产,15.7,-0.507,-0.14,0.63,0.77,1.4
1,2018-01-12,7,	600036,招商银行,31.51,1.9082,0.69,1.04,0.35,1.39
1,2018-01-12,8,	601398,工商银行,6.25,0.6441,0.76,1.07,0.31,1.38
1,2018-01-12,9,	600690,青岛海尔,21.5,2.5763,0.05,0.68,0.63,1.31
1,2018-01-12,10,	600019,宝钢股份,9.09,2.9445,0.54,0.87,0.33,1.2
3,2018-01-12,1,	002415,海康威视,42.82,2.1957,3.07,4.4,1.33,5.72
3,2018-01-12,2,	000651,格力电器,53.3,4.9213,-1.99,1.52,3.51,5.03
3,2018-01-12,3,	000858,五粮液,91.37,3.8768,-0.14,1.53,1.67,3.21
3,2018-01-12,4,	000002,万科A,35.55,1.138,1.3,2.05,0.75,2.8
3,2018-01-12,5,	002304,洋河股份,136.98,0.8689,-0.93,0.76,1.69,2.45
3,2018-01-12,6,	000333,美的集团,60.8,1.9792,1.14,1.64,0.5,2.14
3,2018-01-12,7,	000725,京东方A,6.07,-0.3284,0.09,1.05,0.96,2.01
3,2018-01-12,8,	002583,海能达,16.0,-3.3233,1.46,1.7,0.24,1.94
3,2018-01-12,9,	002008,大族激光,54.34,-0.984,0.71,1.1,0.39,1.49
3,2018-01-12,10,	002027,分众传媒,13.55,1.5742,1.15,1.27,0.11,1.38
1,2018-01-17,1,	600519,贵州茅台,747.93,-3.2357,0.34,5.79,5.44,11.23
1,2018-01-17,2,	601318,中国平安,77.34,-0.604,-3.55,2.73,6.28,9.02
1,2018-01-17,3,	600887,伊利股份,34.59,0.1448,2.16,4.26,2.1,6.35
1,2018-01-17,4,	600030,中信证券,20.94,3.4074,-1.13,2.35,3.48,5.83
1,2018-01-17,5,	601166,兴业银行,18.34,2.5727,1.83,3.66,1.83,5.49
1,2018-01-17,6,	601668,中国建筑,9.73,2.2059,1.7,3.55,1.85,5.4
1,2018-01-17,7,	600176,中国巨石,16.5,-9.9836,-2.81,1.19,4.0,5.19
1,2018-01-17,8,	603993,洛阳钼业,8.07,-0.2472,3.7,4.05,0.34,4.39
1,2018-01-17,9,	600104,上汽集团,32.53,0.6497,3.1,3.64,0.54,4.18
1,2018-01-17,10,	600690,青岛海尔,21.59,-1.2803,-0.77,1.62,2.39,4.0
3,2018-01-17,1,	000002,万科A,39.77,-1.0697,-3.85,1.58,5.43,7.0
3,2018-01-17,2,	000858,五粮液,86.01,-5.2962,0.18,2.57,2.39,4.96
3,2018-01-17,3,	002415,海康威视,41.36,-2.888,-0.11,2.33,2.43,4.76
3,2018-01-17,4,	000333,美的集团,58.75,-3.8304,-0.12,2.26,2.38,4.64
3,2018-01-17,5,	000651,格力电器,52.04,-4.2854,1.45,2.92,1.47,4.39
3,2018-01-17,6,	000725,京东方A,6.36,-0.4695,-0.54,1.9,2.45,4.35
3,2018-01-17,7,	000001,平安银行,14.23,0.2113,0.62,2.14,1.52,3.66
3,2018-01-17,8,	001979,招商蛇口,24.7,3.2177,-1.4,1.1,2.5,3.61
3,2018-01-17,9,	002583,海能达,15.38,4.6971,-0.58,0.98,1.56,2.54
3,2018-01-17,10,	002008,大族激光,52.32,-6.4879,0.49,1.48,0.99,2.47
1,2018-01-15,1,	601318,中国平安,77.65,4.3543,-5.88,4.09,9.97,14.06
1,2018-01-15,2,	600690,青岛海尔,22.05,2.5581,-1.28,2.32,3.6,5.92
1,2018-01-15,3,	600519,贵州茅台,785.37,-0.3868,-0.91,2.27,3.18,5.46
1,2018-01-15,4,	600887,伊利股份,34.39,-1.2349,-0.31,1.66,1.97,3.63
1,2018-01-15,5,	600048,保利地产,16.6,5.7325,-0.27,1.18,1.45,2.64
1,2018-01-15,6,	600036,招商银行,31.94,1.3646,-1.78,0.4,2.18,2.58
1,2018-01-15,7,	601166,兴业银行,18.0,0.3904,-1.26,0.6,1.86,2.46
1,2018-01-15,8,	600276,恒瑞医药,74.49,-0.1608,0.17,1.27,1.1,2.37
1,2018-01-15,9,	600009,上海机场,45.65,3.8917,1.4,1.76,0.36,2.13
1,2018-01-15,10,	601398,工商银行,6.43,2.88,-0.57,0.67,1.24,1.91
3,2018-01-15,1,	002415,海康威视,42.59,-0.5371,2.11,3.74,1.63,5.37
3,2018-01-15,2,	000002,万科A,37.09,4.3319,-2.02,1.24,3.27,4.51
3,2018-01-15,3,	000725,京东方A,6.27,3.2949,0.95,2.73,1.77,4.5
3,2018-01-15,4,	000651,格力电器,54.6,2.439,-1.47,1.45,2.91,4.36
3,2018-01-15,5,	000333,美的集团,61.16,0.5921,0.52,2.34,1.82,4.16
3,2018-01-15,6,	000858,五粮液,91.75,0.4159,-0.91,1.53,2.44,3.98
3,2018-01-15,7,	000001,平安银行,14.2,4.797,0.65,1.97,1.32,3.29
3,2018-01-15,8,	002008,大族激光,53.92,-0.7729,0.58,1.29,0.71,2.0
3,2018-01-15,9,	002304,洋河股份,135.01,-1.4382,-0.9,0.46,1.37,1.83
3,2018-01-15,10,	002508,老板电器,53.18,1.2952,0.0,0.76,0.76,1.53
1,2018-01-19,1,	601318,中国平安,77.59,-0.0258,3.05,6.03,2.98,9.01
1,2018-01-19,2,	600519,贵州茅台,750.18,-0.0746,-1.61,2.17,3.78,5.95
1,2018-01-19,3,	600030,中信证券,21.29,-0.5605,0.4,2.79,2.39,5.19
1,2018-01-19,4,	600019,宝钢股份,9.31,0.9761,1.14,2.45,1.31,3.76
1,2018-01-19,5,	601166,兴业银行,18.25,-0.7073,0.76,2.12,1.36,3.48
1,2018-01-19,6,	601668,中国建筑,10.35,0.0,-1.34,1.03,2.37,3.4
1,2018-01-19,7,	600887,伊利股份,33.61,-1.8686,-0.11,1.64,1.75,3.39
1,2018-01-19,8,	600036,招商银行,32.46,0.4332,0.31,1.69,1.38,3.06
1,2018-01-19,9,	600048,保利地产,17.29,-1.5936,0.99,1.88,0.89,2.78
1,2018-01-19,10,	600276,恒瑞医药,74.36,2.1429,0.81,1.66,0.85,2.52
3,2018-01-19,1,	000858,五粮液,85.17,-1.4236,-0.51,2.65,3.15,5.8
3,2018-01-19,2,	000651,格力电器,51.45,-1.5499,0.76,2.53,1.77,4.3
3,2018-01-19,3,	000725,京东方A,6.65,4.5597,0.19,1.85,1.66,3.51
3,2018-01-19,4,	002415,海康威视,40.3,-0.7389,1.1,2.09,0.99,3.07
3,2018-01-19,5,	000002,万科A,39.42,-0.8551,-0.09,1.39,1.48,2.86
3,2018-01-19,6,	000333,美的集团,58.17,-1.3232,-0.28,1.02,1.3,2.32
3,2018-01-19,7,	000001,平安银行,14.8,0.5435,-0.03,1.01,1.04,2.06
3,2018-01-19,8,	002236,大华股份,25.15,7.9863,1.33,1.69,0.35,2.04
3,2018-01-19,9,	002008,大族激光,52.12,0.3659,0.19,1.1,0.9,2.0
3,2018-01-19,10,	000568,泸州老窖,67.89,-3.2217,-1.1,0.41,1.51,1.92
1,2018-01-18,1,	601318,中国平安,77.61,0.3491,3.12,6.62,3.5,10.12
1,2018-01-18,2,	600519,贵州茅台,750.74,0.3757,-0.04,4.12,4.16,8.28
1,2018-01-18,3,	600030,中信证券,21.41,2.2445,1.83,3.26,1.43,4.69
1,2018-01-18,4,	601668,中国建筑,10.35,6.3721,0.48,2.48,2.0,4.48
1,2018-01-18,5,	600690,青岛海尔,21.54,-0.2316,-1.93,0.92,2.86,3.78
1,2018-01-18,6,	600887,伊利股份,34.25,-0.9829,0.66,1.96,1.3,3.26
1,2018-01-18,7,	600048,保利地产,17.57,-2.0078,-1.2,1.01,2.21,3.22
1,2018-01-18,8,	600019,宝钢股份,9.22,3.0168,2.1,2.62,0.52,3.15
1,2018-01-18,9,	601398,工商银行,7.13,6.1012,-0.7,1.17,1.87,3.03
1,2018-01-18,10,	601939,建设银行,8.98,7.0322,-1.01,0.77,1.79,2.56
3,2018-01-18,1,	002415,海康威视,40.6,-1.8375,-1.86,1.75,3.6,5.35
3,2018-01-18,2,	000858,五粮液,86.4,0.4534,1.17,3.17,2.01,5.18
3,2018-01-18,3,	000651,格力电器,52.26,0.4227,-1.1,1.9,3.0,4.91
3,2018-01-18,4,	000002,万科A,39.76,-0.0251,0.98,2.04,1.06,3.1
3,2018-01-18,5,	000725,京东方A,6.36,0.0,-0.35,1.34,1.69,3.04
3,2018-01-18,6,	000001,平安银行,14.72,3.4434,1.21,2.03,0.82,2.85
3,2018-01-18,7,	300136,信维通信,43.2,-1.212,-0.7,0.72,1.43,2.15
3,2018-01-18,8,	000333,美的集团,58.95,0.3404,0.38,1.16,0.77,1.93
3,2018-01-18,9,	002304,洋河股份,131.23,1.7523,-0.03,0.82,0.85,1.68
3,2018-01-18,10,	001979,招商蛇口,24.36,-1.3765,-0.44,0.51,0.94,1.45
1,2018-01-22,1,	600519,贵州茅台,773.64,3.1273,5.11,8.53,3.42,11.95
1,2018-01-22,2,	601318,中国平安,78.74,1.4822,2.59,5.61,3.03,8.64
1,2018-01-22,3,	600887,伊利股份,34.99,4.1059,1.08,2.33,1.25,3.59
1,2018-01-22,4,	601166,兴业银行,17.9,-1.9178,-0.86,1.33,2.19,3.51
1,2018-01-22,5,	601668,中国建筑,10.46,1.0628,-1.75,0.83,2.57,3.4
1,2018-01-22,6,	600036,招商银行,33.08,1.9101,0.08,1.7,1.62,3.32
1,2018-01-22,7,	600690,青岛海尔,22.87,8.1324,-0.12,1.54,1.66,3.2
1,2018-01-22,8,	600030,中信证券,21.2,-0.4227,0.05,1.5,1.44,2.94
1,2018-01-22,9,	600276,恒瑞医药,76.39,2.73,0.55,1.59,1.04,2.63
1,2018-01-22,10,	600019,宝钢股份,9.32,0.1074,-0.35,0.96,1.32,2.28
3,2018-01-22,1,	000858,五粮液,90.42,6.1641,-1.62,2.3,3.92,6.22
3,2018-01-22,2,	000651,格力电器,56.6,10.0097,-1.39,2.04,3.42,5.46
3,2018-01-22,3,	002415,海康威视,41.55,3.1017,2.35,3.4,1.05,4.45
3,2018-01-22,4,	000333,美的集团,61.43,5.6043,0.99,2.27,1.28,3.55
3,2018-01-22,5,	000725,京东方A,6.65,0.0,0.51,1.68,1.17,2.86
3,2018-01-22,6,	002027,分众传媒,14.02,6.2121,1.03,1.67,0.64,2.31
3,2018-01-22,7,	000002,万科A,39.53,0.279,0.44,1.35,0.91,2.26
3,2018-01-22,8,	000001,平安银行,14.44,-2.4324,-0.38,0.87,1.25,2.12
3,2018-01-22,9,	002304,洋河股份,133.9,3.0079,-0.22,0.94,1.15,2.09
3,2018-01-22,10,	002008,大族激光,54.05,3.703,0.46,1.12,0.66,1.78
1,2018-01-24,1,	601318,中国平安,76.44,-2.9457,1.38,6.28,4.9,11.18
1,2018-01-24,2,	600276,恒瑞医药,78.07,1.7994,2.36,3.69,1.33,5.02
1,2018-01-24,3,	600519,贵州茅台,764.46,-1.2045,-1.44,1.68,3.12,4.8
1,2018-01-24,4,	600030,中信证券,22.92,8.0622,-0.52,1.97,2.48,4.45
1,2018-01-24,5,	600019,宝钢股份,9.3,0.6494,-1.87,1.16,3.03,4.18
1,2018-01-24,6,	601166,兴业银行,18.68,2.1882,-0.99,1.57,2.56,4.12
1,2018-01-24,7,	600036,招商银行,33.85,-0.5874,0.1,2.07,1.98,4.05
1,2018-01-24,8,	601288,农业银行,4.53,1.1161,-1.13,1.37,2.5,3.88
1,2018-01-24,9,	601398,工商银行,7.4,-1.2016,-1.24,1.31,2.55,3.86
1,2018-01-24,10,	601668,中国建筑,10.46,-0.947,0.74,1.8,1.06,2.85
3,2018-01-24,1,	000651,格力电器,55.77,-1.7961,0.62,3.07,2.44,5.51
3,2018-01-24,2,	002415,海康威视,41.0,-2.8436,2.79,4.12,1.33,5.46
3,2018-01-24,3,	000725,京东方A,6.55,0.9245,-0.8,1.67,2.48,4.15
3,2018-01-24,4,	000858,五粮液,87.35,-2.6307,-1.21,1.38,2.59,3.97
3,2018-01-24,5,	000333,美的集团,60.41,-2.7527,-0.09,1.85,1.94,3.79
3,2018-01-24,6,	000001,平安银行,14.64,-0.0683,0.15,1.49,1.34,2.83
3,2018-01-24,7,	000002,万科A,41.13,0.366,-0.53,1.1,1.63,2.73
3,2018-01-24,8,	002236,大华股份,26.3,-1.0906,-0.18,0.92,1.1,2.01
3,2018-01-24,9,	300136,信维通信,35.96,-10.01,-0.36,0.8,1.17,1.97
3,2018-01-24,10,	002050,三花智控,20.8,2.4126,1.58,1.77,0.19,1.96
1,2018-01-23,1,	601318,中国平安,78.76,0.0254,11.21,15.06,3.85,18.91
