full_name,code,fund_url,type,publish_date,setup_date_and_scale,asset_scale,amount_scale,company,company_url,bank,bank_url,manager,manager_url,profit_situation,management_feerate,trustee_feerate,standard_compared,followed_target
银华尊和养老目标日期2030三年持有期混合型发起式基金中基金(FOF),	007779,http://fundf10.eastmoney.com/jbgk_007779.html,混合-FOF,2019年08月05日,2019年08月16日 / 0.137亿份,0.15亿元（截止至：2020年03月31日）,0.1480亿份,银华基金,http://fund.eastmoney.com/company/80000235.html,交通银行,http://fund.eastmoney.com/bank/80001121.html,肖侃宁,http://fund.eastmoney.com/manager/30040431.html,每份累计0.00元（0次）,0.80%（每年）,0.20%（每年）,沪深300指数收益率×30%+中证全债指数收益率×70%,该基金无跟踪标的
广发主题领先灵活配置混合型证券投资基金,	000477,http://fundf10.eastmoney.com/jbgk_000477.html,混合型,2014年06月30日,2014年07月31日 / 4.204亿份,7.93亿元（截止至：2020年03月31日）,5.1962亿份,广发基金,http://fund.eastmoney.com/company/80000248.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,王颂,http://fund.eastmoney.com/manager/30320406.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数×40%+中债-综合财富(总值)指数×50%+银行活期存款利率(税后)×10%,该基金无跟踪标的
宝盈资源优选混合型证券投资基金,	213008,http://fundf10.eastmoney.com/jbgk_213008.html,混合型,2008年05月22日,2008年04月15日 / 5.000亿份,18.07亿元（截止至：2020年03月31日）,12.2530亿份,宝盈基金,http://fund.eastmoney.com/company/80000236.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,肖肖,http://fund.eastmoney.com/manager/30516943.html,每份累计0.73元（4次）,1.50%（每年）,0.25%（每年）,沪深300指数×75%+上证国债指数×25%,该基金无跟踪标的
鹏扬景欣混合型证券投资基金,	005665,http://fundf10.eastmoney.com/jbgk_005665.html,混合型,2018年02月08日,2018年05月10日 / 3.142亿份,0.97亿元（截止至：2020年03月31日）,0.8290亿份,鹏扬基金,http://fund.eastmoney.com/company/80522693.html,招商银行,http://fund.eastmoney.com/bank/10000020.html,赵世宏,http://fund.eastmoney.com/manager/30438312.html,每份累计0.00元（0次）,0.80%（每年）,0.20%（每年）,沪深300指数收益率*15%+中债综合财富(总值)指数收益率*85%,该基金无跟踪标的
大成景恒混合型证券投资基金,	006038,http://fundf10.eastmoney.com/jbgk_006038.html,混合型,,2018年06月26日 / --,0.07亿元（截止至：2020年03月31日）,0.0498亿份,大成基金,http://fund.eastmoney.com/company/80000225.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,苏秉毅,http://fund.eastmoney.com/manager/30158275.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数×80%+中证综合债券指数×20%,该基金无跟踪标的
长信颐天平衡养老目标三年持有期混合型基金中基金(FOF),	006873,http://fundf10.eastmoney.com/jbgk_006873.html,混合-FOF,2019年06月28日,2019年09月26日 / 2.078亿份,0.46亿元（截止至：2020年03月31日）,0.4487亿份,长信基金,http://fund.eastmoney.com/company/80000243.html,中国民生银行,http://fund.eastmoney.com/bank/10000013.html,朱轶伦,http://fund.eastmoney.com/manager/30537547.html,每份累计0.00元（0次）,0.80%（每年）,0.20%（每年）,50%*中证全债指数收益率+50%*中证偏股型基金指数收益率,该基金无跟踪标的
中融量化精选混合型基金中基金(FOF),	005759,http://fundf10.eastmoney.com/jbgk_005759.html,混合-FOF,2018年04月03日,2018年05月04日 / 4.285亿份,0.12亿元（截止至：2020年03月31日）,0.1208亿份,中融基金,http://fund.eastmoney.com/company/80341238.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,哈图,http://fund.eastmoney.com/manager/30573653.html,每份累计0.00元（0次）,1.00%（每年）,0.20%（每年）,中证800指数收益率×20%+中债综合财富指数收益率×75%+同期银行活期存款利率(税后)×5%,该基金无跟踪标的
易方达国企改革混合型证券投资基金,	001382,http://fundf10.eastmoney.com/jbgk_001382.html,混合型,2017年07月24日,2017年08月23日 / 3.553亿份,0.87亿元（截止至：2020年03月31日）,0.6874亿份,易方达基金,http://fund.eastmoney.com/company/80000229.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,郭杰,http://fund.eastmoney.com/manager/30192538.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证国有企业改革指数收益率×80%+一年期人民币定期存款利率(税后)×20%,该基金无跟踪标的
中银新回报灵活配置混合型证券投资基金,	000190,http://fundf10.eastmoney.com/jbgk_000190.html,混合型,2013年08月07日,2013年09月10日 / 10.387亿份,5.11亿元（截止至：2020年03月31日）,3.3909亿份,中银基金,http://fund.eastmoney.com/company/80048752.html,招商银行,http://fund.eastmoney.com/bank/10000020.html,李建,http://fund.eastmoney.com/manager/30040278.html,每份累计0.32元（3次）,1.20%（每年）,0.20%（每年）,沪深300指数收益率×50%+中债综合指数收益率×45%+银行活期存款利率(税后)×5%,该基金无跟踪标的
泰达宏利消费行业量化精选混合型证券投资基金,	008354,http://fundf10.eastmoney.com/jbgk_008354.html,混合型,2019年12月23日,2020年01月19日 / 8.290亿份,0.09亿元（截止至：2020年03月31日）,0.0892亿份,泰达宏利基金,http://fund.eastmoney.com/company/80000238.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,刘欣,http://fund.eastmoney.com/manager/30182148.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,申银万国消费品指数收益率×90%+银行活期存款利率(税后)×10%,该基金无跟踪标的
富国睿泽回报混合型证券投资基金,	007016,http://fundf10.eastmoney.com/jbgk_007016.html,混合型,2019年05月06日,2019年06月05日 / 4.079亿份,2.39亿元（截止至：2020年03月31日）,2.0233亿份,富国基金,http://fund.eastmoney.com/company/80000221.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,张啸伟,http://fund.eastmoney.com/manager/30364527.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证800指数收益率×50%+中债综合全价指数收益率×50%,该基金无跟踪标的
嘉实领航资产配置混合型基金中基金(FOF),	005157,http://fundf10.eastmoney.com/jbgk_005157.html,混合-FOF,2017年09月26日,2017年10月26日 / 28.638亿份,0.57亿元（截止至：2020年03月31日）,0.5477亿份,嘉实基金,http://fund.eastmoney.com/company/80000223.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,张静,http://fund.eastmoney.com/manager/30559048.html,每份累计0.00元（0次）,0.80%（每年）,0.25%（每年）,中证800股票指数收益率×20%+中债综合财富指数收益率×70%+Wind商品综合指数收益率×10%,该基金无跟踪标的
浦银安盛盛世精选灵活配置混合型证券投资基金,	519127,http://fundf10.eastmoney.com/jbgk_519127.html,混合型,2014年05月27日,2014年06月26日 / 3.815亿份,2.14亿元（截止至：2020年03月31日）,1.2475亿份,浦银安盛基金,http://fund.eastmoney.com/company/80091787.html,中信银行,http://fund.eastmoney.com/bank/80001220.html,褚艳辉,http://fund.eastmoney.com/manager/30285338.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,55%×沪深300指数+45%×中证全债指数,该基金无跟踪标的
泰康景泰回报混合型证券投资基金,	005014,http://fundf10.eastmoney.com/jbgk_005014.html,混合型,2017年10月30日,2017年12月13日 / 4.716亿份,3.56亿元（截止至：2020年03月31日）,3.1869亿份,泰康资产,http://fund.eastmoney.com/company/80061674.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,黄钟,http://fund.eastmoney.com/manager/30682742.html,每份累计0.00元（0次）,1.20%（每年）,0.20%（每年）,中债新综合财富(总值)指数收益率*75%+沪深300指数收益率*20%+金融机构人民币活期存款利率(税后)*5%,该基金无跟踪标的
华富永鑫灵活配置混合型证券投资基金,	001466,http://fundf10.eastmoney.com/jbgk_001466.html,混合型,2015年06月08日,2015年06月15日 / 7.923亿份,0.01亿元（截止至：2020年03月31日）,0.0147亿份,华富基金,http://fund.eastmoney.com/company/80037023.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,张娅,http://fund.eastmoney.com/manager/30040512.html,每份累计0.00元（0次）,0.60%（每年）,0.15%（每年）,沪深300指数收益率×50%+上证国债指数收益率×50%,该基金无跟踪标的
易方达创新驱动灵活配置混合型证券投资基金,	000603,http://fundf10.eastmoney.com/jbgk_000603.html,混合型,2015年01月22日,2015年02月13日 / 16.724亿份,15.45亿元（截止至：2020年03月31日）,17.4761亿份,易方达基金,http://fund.eastmoney.com/company/80000229.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,葛秋石,http://fund.eastmoney.com/manager/30565979.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,50%×沪深300指数收益率+50%×中债总财富指数收益率,该基金无跟踪标的
国寿安保灵活优选混合型证券投资基金,	001932,http://fundf10.eastmoney.com/jbgk_001932.html,混合型,2016年03月01日,2016年04月06日 / 6.212亿份,2.89亿元（截止至：2020年03月31日）,2.6481亿份,国寿安保基金,http://fund.eastmoney.com/company/80355783.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,吴闻,http://fund.eastmoney.com/manager/30384800.html,每份累计0.05元（1次）,0.80%（每年）,0.25%（每年）,20%×沪深300指数+80%×中证全债指数,该基金无跟踪标的
南方优享分红灵活配置混合型证券投资基金,	005123,http://fundf10.eastmoney.com/jbgk_005123.html,混合型,2017年11月09日,2017年12月06日 / 52.057亿份,10.83亿元（截止至：2020年03月31日）,9.5564亿份,南方基金,http://fund.eastmoney.com/company/80000220.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,李振兴,http://fund.eastmoney.com/manager/30283643.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×60%+上证国债指数收益率×40%,该基金无跟踪标的
中银证券聚瑞混合型证券投资基金,	004914,http://fundf10.eastmoney.com/jbgk_004914.html,混合型,2017年10月16日,2017年11月29日 / 2.506亿份,0.01亿元（截止至：2020年03月31日）,0.0131亿份,中银证券,http://fund.eastmoney.com/company/80000200.html,浦发银行,http://fund.eastmoney.com/bank/10000001.html,白冰洋,http://fund.eastmoney.com/manager/30283513.html,每份累计0.00元（0次）,0.60%（每年）,0.10%（每年）,中证800指数收益率*25%+中债综合全价指数收益率*70%+同期银行活期存款利率(税后)*5%,该基金无跟踪标的
南方优选成长混合型证券投资基金,	005206,http://fundf10.eastmoney.com/jbgk_005206.html,混合型,,2017年12月01日 / --,1.54亿元（截止至：2020年03月31日）,0.4962亿份,南方基金,http://fund.eastmoney.com/company/80000220.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,骆帅,http://fund.eastmoney.com/manager/30350672.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,60%×沪深300指数+40%×上证国债指数,该基金无跟踪标的
上投摩根转型动力灵活配置混合型证券投资基金,	000328,http://fundf10.eastmoney.com/jbgk_000328.html,混合型,2013年10月24日,2013年11月25日 / 15.211亿份,5.27亿元（截止至：2020年03月31日）,2.9910亿份,上投摩根基金,http://fund.eastmoney.com/company/80050229.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,张富盛,http://fund.eastmoney.com/manager/30141893.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×80%+中债总指数收益率×20%,该基金无跟踪标的
长城医疗保健混合型证券投资基金,	000339,http://fundf10.eastmoney.com/jbgk_000339.html,混合型,2014年01月23日,2014年02月28日 / 25.673亿份,6.05亿元（截止至：2020年03月31日）,2.2986亿份,长城基金,http://fund.eastmoney.com/company/80000239.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,谭小兵,http://fund.eastmoney.com/manager/30426853.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,90%×中证医药卫生指数收益率+10%×中债综合财富指数收益率,该基金无跟踪标的
富国优质发展混合型证券投资基金,	006528,http://fundf10.eastmoney.com/jbgk_006528.html,混合型,2019年01月07日,2019年01月25日 / 3.515亿份,0.03亿元（截止至：2020年03月31日）,0.0267亿份,富国基金,http://fund.eastmoney.com/company/80000221.html,中国民生银行,http://fund.eastmoney.com/bank/10000013.html,曹文俊,http://fund.eastmoney.com/manager/30201160.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×60%+中债综合全价指数收益率×40%,该基金无跟踪标的
银河旺利灵活配置混合型证券投资基金,	519611,http://fundf10.eastmoney.com/jbgk_519611.html,混合型,2016年04月06日,2016年05月13日 / 2.013亿份,0.00亿元（截止至：2020年03月31日）,0.0036亿份,银河基金,http://fund.eastmoney.com/company/80000237.html,北京银行,http://fund.eastmoney.com/bank/80001097.html,蒋磊,http://fund.eastmoney.com/manager/30486543.html,每份累计0.12元（6次）,0.60%（每年）,0.20%（每年）,上证国债指数收益率×50%+沪深300指数收益率×50%,该基金无跟踪标的
中银民丰回报混合型证券投资基金,	007318,http://fundf10.eastmoney.com/jbgk_007318.html,混合型,2019年07月01日,2019年07月31日 / 14.427亿份,6.48亿元（截止至：2020年03月31日）,6.2549亿份,中银基金,http://fund.eastmoney.com/company/80048752.html,中国民生银行,http://fund.eastmoney.com/bank/10000013.html,涂海强,http://fund.eastmoney.com/manager/30408547.html,每份累计0.00元（0次）,0.80%（每年）,0.20%（每年）,沪深300指数收益率×20%+恒生指数收益率(经人民币汇率折算)×5%+中债综合指数收益率×75%,该基金无跟踪标的
中海医药健康产业精选灵活配置混合型证券投资基金,	000878,http://fundf10.eastmoney.com/jbgk_000878.html,混合型,2014年11月17日,2014年12月17日 / 6.237亿份,7.06亿元（截止至：2020年03月31日）,3.9067亿份,中海基金,http://fund.eastmoney.com/company/80046614.html,浦发银行,http://fund.eastmoney.com/bank/10000001.html,易小金,http://fund.eastmoney.com/manager/30577939.html,每份累计0.30元（4次）,1.50%（每年）,0.25%（每年）,中证医药卫生指数收益率*50%+中证全债指数收益率*50%,该基金无跟踪标的
泰达宏利蓝筹价值混合型证券投资基金,	001267,http://fundf10.eastmoney.com/jbgk_001267.html,混合型,2015年05月11日,2015年06月03日 / 3.957亿份,1.18亿元（截止至：2020年03月31日）,1.5311亿份,泰达宏利基金,http://fund.eastmoney.com/company/80000238.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,张勋,http://fund.eastmoney.com/manager/30304973.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,60%*沪深300指数收益率+40%*中证综合债指数收益率,该基金无跟踪标的
泰康宏泰回报混合型证券投资基金,	002767,http://fundf10.eastmoney.com/jbgk_002767.html,混合型,2016年05月11日,2016年06月08日 / 6.024亿份,12.99亿元（截止至：2020年03月31日）,9.7126亿份,泰康资产,http://fund.eastmoney.com/company/80061674.html,招商银行,http://fund.eastmoney.com/bank/10000020.html,桂跃强,http://fund.eastmoney.com/manager/30075270.html,每份累计0.00元（0次）,1.20%（每年）,0.20%（每年）,15%*沪深300指数收益率+80%*中债新综合财富(总值)指数收益率+5%*金融机构人民币活期存款利率(税后),该基金无跟踪标的
中银主题策略混合型证券投资基金,	163822,http://fundf10.eastmoney.com/jbgk_163822.html,混合型,2012年07月02日,2012年07月25日 / 8.950亿份,3.17亿元（截止至：2020年03月31日）,1.5068亿份,中银基金,http://fund.eastmoney.com/company/80048752.html,广发银行,http://fund.eastmoney.com/bank/80001180.html,黄珺,http://fund.eastmoney.com/manager/30657417.html,每份累计0.10元（1次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×80%+上证国债指数收益率×20%,该基金无跟踪标的
新华鑫弘灵活配置混合型证券投资基金,	003739,http://fundf10.eastmoney.com/jbgk_003739.html,混合型,2016年11月18日,2016年11月30日 / 2.000亿份,1.86亿元（截止至：2020年03月31日）,1.5017亿份,新华基金,http://fund.eastmoney.com/company/80000249.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,刘晓晨,http://fund.eastmoney.com/manager/30112148.html,每份累计0.00元（0次）,0.65%（每年）,0.15%（每年）,沪深300指数收益率×60%+中国债券总指数收益率×40%,该基金无跟踪标的
中银益利灵活配置混合型证券投资基金,	002617,http://fundf10.eastmoney.com/jbgk_002617.html,混合型,2016年04月11日,2016年04月25日 / 5.441亿份,1.60亿元（截止至：2020年03月31日）,1.2927亿份,中银基金,http://fund.eastmoney.com/company/80048752.html,招商银行,http://fund.eastmoney.com/bank/10000020.html,杨成,http://fund.eastmoney.com/manager/30079452.html,每份累计0.05元（1次）,0.60%（每年）,0.15%（每年）,沪深300指数收益率×60%+中债综合指数收益率×40%,该基金无跟踪标的
宝盈龙头优选股票型证券投资基金,	008303,http://fundf10.eastmoney.com/jbgk_008303.html,股票型,2020年03月09日,2020年03月25日 / 8.585亿份,6.75亿元（截止至：2020年03月25日）,6.7544亿份,宝盈基金,http://fund.eastmoney.com/company/80000236.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,肖肖,http://fund.eastmoney.com/manager/30516943.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×75%+中证港股通综合指数(人民币)收益率×15%+商业银行活期存款利率(税后)×10%,该基金无跟踪标的
天弘中证食品饮料指数型发起式证券投资基金,	001631,http://fundf10.eastmoney.com/jbgk_001631.html,股票指数,2015年07月28日,2015年07月29日 / 0.100亿份,3.13亿元（截止至：2020年03月31日）,1.6878亿份,天弘基金,http://fund.eastmoney.com/company/80041198.html,中信证券,http://fund.eastmoney.com/bank/10000018.html,沙川,http://fund.eastmoney.com/manager/30138815.html,每份累计0.08元（1次）,0.50%（每年）,0.10%（每年）,中证食品饮料指数收益率×95%+银行活期存款利率(税后)×5%,中证食品饮料指数
交银施罗德医药创新股票型证券投资基金,	004075,http://fundf10.eastmoney.com/jbgk_004075.html,股票型,2017年02月20日,2017年03月23日 / 13.447亿份,10.66亿元（截止至：2020年03月31日）,5.4263亿份,交银施罗德基金,http://fund.eastmoney.com/company/80064562.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,楼慧源,http://fund.eastmoney.com/manager/30591022.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,85%×中证医药卫生指数收益率+15%×中证综合债券指数收益率,该基金无跟踪标的
中融高股息精选混合型证券投资基金,	006123,http://fundf10.eastmoney.com/jbgk_006123.html,混合型,2019年09月06日,2019年09月26日 / 12.200亿份,3.25亿元（截止至：2020年03月31日）,3.0402亿份,中融基金,http://fund.eastmoney.com/company/80341238.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,柯海东,http://fund.eastmoney.com/manager/30405173.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证红利指数收益率×70%+中证港股通高股息投资指数收益率×10%+上证国债指数收益率×20%,该基金无跟踪标的
招商稳健优选股票型证券投资基金,	004784,http://fundf10.eastmoney.com/jbgk_004784.html,股票型,2017年08月21日,2017年09月20日 / 3.282亿份,0.54亿元（截止至：2020年03月31日）,0.4304亿份,招商基金,http://fund.eastmoney.com/company/80036782.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,钟贇,http://fund.eastmoney.com/manager/30562988.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×80%+中债综合指数收益率×20%,该基金无跟踪标的
前海开源MSCI中国A股消费指数型证券投资基金,	006712,http://fundf10.eastmoney.com/jbgk_006712.html,股票指数,2018年12月13日,2019年01月17日 / 2.916亿份,0.14亿元（截止至：2020年03月31日）,0.1062亿份,前海开源基金,http://fund.eastmoney.com/company/80280038.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,陶曙斌,http://fund.eastmoney.com/manager/30525552.html,每份累计0.00元（0次）,0.50%（每年）,0.10%（每年）,MSCI中国A股消费指数收益率×95%+银行人民币活期存款利率(税后)×5%,MSCI中国A股消费指数
招商核心优选股票型证券投资基金,	008075,http://fundf10.eastmoney.com/jbgk_008075.html,股票型,2019年11月18日,2019年12月17日 / 39.113亿份,30.76亿元（截止至：2020年03月31日）,31.0226亿份,招商基金,http://fund.eastmoney.com/company/80036782.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,付斌,http://fund.eastmoney.com/manager/30324733.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×75%+恒生指数收益率×15%+中债综合指数收益率×10%,该基金无跟踪标的
诺安低碳经济股票型证券投资基金,	001208,http://fundf10.eastmoney.com/jbgk_001208.html,股票型,2015年02月23日,2015年05月12日 / 37.860亿份,4.85亿元（截止至：2020年03月31日）,3.9132亿份,诺安基金,http://fund.eastmoney.com/company/80049689.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,蔡宇滨,http://fund.eastmoney.com/manager/30062965.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,80%×中证内地低碳经济主题指数收益率+20%×中证全债指数收益率,该基金无跟踪标的
中海医疗保健主题股票型证券投资基金,	399011,http://fundf10.eastmoney.com/jbgk_399011.html,股票型,2012年02月06日,2012年03月07日 / 2.672亿份,12.84亿元（截止至：2020年03月31日）,7.8557亿份,中海基金,http://fund.eastmoney.com/company/80046614.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,易小金,http://fund.eastmoney.com/manager/30577939.html,每份累计1.05元（10次）,1.50%（每年）,0.25%（每年）,中证医药卫生指数收益率*80%+中证全债指数收益率*20%,该基金无跟踪标的
安信量化优选股票型发起式证券投资基金,	006346,http://fundf10.eastmoney.com/jbgk_006346.html,股票型,2018年08月24日,2018年09月03日 / 0.100亿份,0.15亿元（截止至：2020年03月31日）,0.1049亿份,安信基金,http://fund.eastmoney.com/company/80163340.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,施荣盛,http://fund.eastmoney.com/manager/30690782.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证500指数收益率×85%+中证综合债券指数收益率×15%,该基金无跟踪标的
嘉实互融精选股票型证券投资基金,	006603,http://fundf10.eastmoney.com/jbgk_006603.html,股票型,2018年11月23日,2019年02月28日 / 3.490亿份,0.45亿元（截止至：2020年03月31日）,0.4551亿份,嘉实基金,http://fund.eastmoney.com/company/80000223.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,蒋一茜,http://fund.eastmoney.com/manager/30383521.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×45%+恒生指数收益率×45%+中债综合财富指数收益率×10%,该基金无跟踪标的
申万菱信中证军工指数分级证券投资基金,	163115,http://fundf10.eastmoney.com/jbgk_163115.html,股票指数,2014年06月30日,2014年07月24日 / 4.188亿份,8.80亿元（截止至：2020年03月31日）,8.0118亿份,申万菱信基金,http://fund.eastmoney.com/company/80045188.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,龚丽丽,http://fund.eastmoney.com/manager/30352218.html,每份累计0.00元（0次）,1.00%（每年）,0.22%（每年）,95%×中证军工指数收益率+5%×银行同业存款利率,中证军工指数
国投瑞银研究精选股票型证券投资基金,	001520,http://fundf10.eastmoney.com/jbgk_001520.html,股票型,2017年11月17日,2017年12月01日 / 2.254亿份,1.27亿元（截止至：2020年03月31日）,1.1873亿份,国投瑞银基金,http://fund.eastmoney.com/company/80000233.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,桑俊,http://fund.eastmoney.com/manager/30308132.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,沪深300指数收益率×90%+银行活期存款利率(税后)×10%,该基金无跟踪标的
银华医疗健康量化优选股票型发起式证券投资基金,	005237,http://fundf10.eastmoney.com/jbgk_005237.html,股票型,2017年10月16日,2017年11月09日 / 0.337亿份,0.22亿元（截止至：2020年03月31日）,0.1676亿份,银华基金,http://fund.eastmoney.com/company/80000235.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,马君,http://fund.eastmoney.com/manager/30185328.html,每份累计0.00元（0次）,1.00%（每年）,0.10%（每年）,中证全指医药卫生指数收益率×90%+商业银行人民币活期存款利率(税后)×10%,该基金无跟踪标的
博时中证银联智惠大数据100指数型证券投资基金,	002588,http://fundf10.eastmoney.com/jbgk_002588.html,股票指数,2016年04月05日,2016年05月20日 / 2.185亿份,0.34亿元（截止至：2020年03月31日）,0.2409亿份,博时基金,http://fund.eastmoney.com/company/80000226.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,桂征辉,http://fund.eastmoney.com/manager/30360645.html,每份累计0.00元（0次）,0.80%（每年）,0.10%（每年）,95%×中证银联智惠大数据100指数收益率+5%×银行活期存款利率(税后),中证银联智惠大数据100指数
上投摩根安全战略股票型证券投资基金,	001009,http://fundf10.eastmoney.com/jbgk_001009.html,股票型,2015年01月26日,2015年02月26日 / 34.207亿份,7.01亿元（截止至：2020年03月31日）,5.5535亿份,上投摩根基金,http://fund.eastmoney.com/company/80050229.html,中国银行,http://fund.eastmoney.com/bank/80001122.html,陈思郁,http://fund.eastmoney.com/manager/30362197.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证800指数收益率*85%+中债总指数收益率*15%,该基金无跟踪标的
南方内需增长两年持有期股票型证券投资基金,	008854,http://fundf10.eastmoney.com/jbgk_008854.html,股票型,2020年02月06日,2020年02月21日 / 47.811亿份,38.96亿元（截止至：2020年02月21日）,38.9634亿份,南方基金,http://fund.eastmoney.com/company/80000220.html,工商银行,http://fund.eastmoney.com/bank/80001067.html,骆帅,http://fund.eastmoney.com/manager/30350672.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证800指数收益率×65%+中证港股通综合指数(人民币)收益率×20%+中债总指数收益率×15%,该基金无跟踪标的
国泰金鑫股票型证券投资基金,	519606,http://fundf10.eastmoney.com/jbgk_519606.html,股票型,2014年09月22日,2014年09月15日 / 30.000亿份,9.34亿元（截止至：2020年03月31日）,5.3422亿份,国泰基金,http://fund.eastmoney.com/company/80000224.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,申坤,http://fund.eastmoney.com/manager/30352210.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,90%×沪深300指数收益率+10%×中证综合债指数收益率,该基金无跟踪标的
汇丰晋信价值先锋股票型证券投资基金,	004350,http://fundf10.eastmoney.com/jbgk_004350.html,股票型,2018年10月15日,2018年11月14日 / 4.167亿份,0.89亿元（截止至：2020年03月31日）,0.6431亿份,汇丰晋信基金,http://fund.eastmoney.com/company/80067635.html,建设银行,http://fund.eastmoney.com/bank/80001068.html,吴培文,http://fund.eastmoney.com/manager/30063664.html,每份累计0.00元（0次）,1.50%（每年）,0.25%（每年）,中证800指数收益率*90%+同业存款利率(税后)*10%,该基金无跟踪标的
创金合信中证1000指数增强型发起式证券投资基金,	003647,http://fundf10.eastmoney.com/jbgk_003647.html,股票指数,2016年12月05日,2016年12月22日 / 0.101亿份,0.46亿元（截止至：2020年03月31日）,0.4616亿份,创金合信基金,http://fund.eastmoney.com/company/80380794.html,农业银行,http://fund.eastmoney.com/bank/80001120.html,董梁,http://fund.eastmoney.com/manager/30166843.html,每份累计0.00元（0次）,0.80%（每年）,0.15%（每年）,中证1000指数收益率×95%+一年期人民币定期存款利率(税后)×5%,中证1000指数
国寿安保国证创业板中盘精选88交易型开放式指数证券投资基金联接基金,	008899,http://fundf10.eastmoney.com/jbgk_008899.html,联接基金,2020年03月04日,2020年03月20日 / 2.056亿份,0.05亿元（截止至：2020年03月20日）,0.0463亿份,国寿安保基金,http://fund.eastmoney.com/company/80355783.html,中信证券,http://fund.eastmoney.com/bank/10000018.html,李康,http://fund.eastmoney.com/manager/30335798.html,每份累计0.00元（0次）,0.30%（每年）,0.10%（每年）,国证创业板中盘精选88指数收益率×95%+银行活期存款利率(税后)×5%,国证创业板中盘精选88指数
