fund_type,code,name,date,total_day,net_value,accumulative_value,rate_day,buy_status,sell_status,profit
hh,	121005,国投瑞银创新动力混合,2020-04-07,3278,0.7360,3.2580,2.64,开放申购,开放赎回,
hh,	121005,国投瑞银创新动力混合,2020-04-03,3278,0.7171,3.2267,-0.14,开放申购,开放赎回,
hh,	121005,国投瑞银创新动力混合,2020-04-02,3278,0.7181,3.2283,1.18,开放申购,开放赎回,
hh,	121005,国投瑞银创新动力混合,2020-04-01,3278,0.7097,3.2144,-0.88,开放申购,开放赎回,
hh,	121005,国投瑞银创新动力混合,2020-03-31,3278,0.7160,3.2248,1.73,开放申购,开放赎回,
hh,	121005,国投瑞银创新动力混合,2020-03-30,3278,0.7038,3.2046,-0.96,开放申购,开放赎回,
hh,	121005,国投瑞银创新动力混合,2020-03-27,3278,0.7106,3.2159,0.57,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-24,539,1.1006,1.1006,0.38,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-23,539,1.0964,1.0964,1.97,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-22,539,1.0752,1.0752,1.55,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-21,539,1.0588,1.0588,-0.97,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-20,539,1.0692,1.0692,2.47,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-17,539,1.0434,1.0434,0.35,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-16,539,1.0398,1.0398,1.23,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-15,539,1.0272,1.0272,0.01,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-14,539,1.0271,1.0271,2.13,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-13,539,1.0057,1.0057,-0.16,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-10,539,1.0073,1.0073,-0.51,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-09,539,1.0125,1.0125,1.33,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-08,539,0.9992,0.9992,0.00,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-07,539,0.9992,0.9992,2.47,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-03,539,0.9751,0.9751,-0.33,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-02,539,0.9783,0.9783,1.89,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-04-01,539,0.9602,0.9602,-0.14,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-03-31,539,0.9615,0.9615,0.77,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-03-30,539,0.9542,0.9542,-1.84,开放申购,开放赎回,
hh,	005293,诺德新旺,2020-03-27,539,0.9721,0.9721,0.12,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-24,2271,1.3140,1.3140,-0.68,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-23,2271,1.3230,1.3230,0.53,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-22,2271,1.3160,1.3160,1.54,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-21,2271,1.2960,1.2960,-0.69,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-20,2271,1.3050,1.3050,1.24,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-17,2271,1.2890,1.2890,-0.92,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-16,2271,1.3010,1.3010,1.32,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-15,2271,1.2840,1.2840,-0.23,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-14,2271,1.2870,1.2870,1.02,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-13,2271,1.2740,1.2740,0.08,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-10,2271,1.2730,1.2730,-2.23,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-09,2271,1.3020,1.3020,2.44,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-08,2271,1.2710,1.2710,-0.16,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-07,2271,1.2730,1.2730,2.66,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-03,2271,1.2400,1.2400,-0.80,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-02,2271,1.2500,1.2500,2.54,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-04-01,2271,1.2190,1.2190,-0.65,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-03-31,2271,1.2270,1.2270,0.99,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-03-30,2271,1.2150,1.2150,-1.54,开放申购,开放赎回,
hh,	050018,博时行业轮动混合,2020-03-27,2271,1.2340,1.2340,-0.88,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-24,1852,2.8810,3.0200,-2.37,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-23,1852,2.9510,3.0900,1.27,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-22,1852,2.9140,3.0530,1.22,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-21,1852,2.8790,3.0180,-0.72,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-20,1852,2.9000,3.0390,2.62,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-17,1852,2.8260,2.9650,-1.26,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-16,1852,2.8620,3.0010,1.92,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-15,1852,2.8080,2.9470,0.29,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-14,1852,2.8000,2.9390,2.56,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-13,1852,2.7300,2.8690,0.78,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-10,1852,2.7090,2.8480,-1.60,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-09,1852,2.7530,2.8920,2.80,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-08,1852,2.6780,2.8170,-0.59,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-07,1852,2.6940,2.8330,2.43,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-03,1852,2.6300,2.7690,1.00,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-02,1852,2.6040,2.7430,1.48,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-04-01,1852,2.5660,2.7050,-1.91,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-03-31,1852,2.6160,2.7550,1.04,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-03-30,1852,2.5890,2.7280,-1.07,开放申购,开放赎回,
hh,	050026,博时医疗保健行业混合A,2020-03-27,1852,2.6170,2.7560,-0.08,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-22,56,0.9881,0.9881,0.92,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-21,56,0.9791,0.9791,-0.76,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-20,56,0.9866,0.9866,0.75,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-17,56,0.9793,0.9793,0.48,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-16,56,0.9746,0.9746,0.41,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-15,56,0.9706,0.9706,-0.42,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-14,56,0.9747,0.9747,1.76,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-13,56,0.9578,0.9578,-0.54,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-10,56,0.9630,0.9630,-1.36,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-09,56,0.9763,0.9763,0.76,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-08,56,0.9689,0.9689,-0.39,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-07,56,0.9727,0.9727,2.52,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-03,56,0.9488,0.9488,-0.56,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-02,56,0.9541,0.9541,2.06,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-04-01,56,0.9348,0.9348,-0.21,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-03-31,56,0.9368,0.9368,0.35,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-03-30,56,0.9335,0.9335,-1.31,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-03-27,56,0.9459,0.9459,-0.05,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-03-26,56,0.9464,0.9464,-0.60,开放申购,开放赎回,
hh,	007904,广发锐意进取3个月持有混合(FOF),2020-03-25,56,0.9521,0.9521,2.50,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-24,2308,2.0040,2.3830,-1.91,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-23,2308,2.0430,2.4220,0.79,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-22,2308,2.0270,2.4060,1.76,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-21,2308,1.9920,2.3710,-0.85,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-20,2308,2.0090,2.3880,2.14,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-17,2308,1.9670,2.3460,-0.96,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-16,2308,1.9860,2.3650,0.76,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-15,2308,1.9710,2.3500,-1.15,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-14,2308,1.9940,2.3730,1.94,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-13,2308,1.9560,2.3350,0.46,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-10,2308,1.9470,2.3260,-1.32,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-09,2308,1.9730,2.3520,3.79,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-08,2308,1.9010,2.2800,-0.31,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-07,2308,1.9070,2.2860,2.91,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-03,2308,1.8530,2.2320,0.43,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-02,2308,1.8450,2.2240,1.26,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-04-01,2308,1.8220,2.2010,-1.30,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-03-31,2308,1.8460,2.2250,1.65,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-03-30,2308,1.8160,2.1950,-1.41,开放申购,开放赎回,
hh,	470006,汇添富医药保健混合A,2020-03-27,2308,1.8420,2.2210,0.22,开放申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-24,646,1.1446,1.1936,-1.12,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-23,646,1.1576,1.2066,0.49,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-22,646,1.1519,1.2009,0.96,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-21,646,1.1409,1.1899,-0.09,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-20,646,1.1419,1.1909,1.50,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-17,646,1.1250,1.1740,-0.12,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-16,646,1.1263,1.1753,-0.02,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-15,646,1.1265,1.1755,-1.16,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-14,646,1.1397,1.1887,1.85,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-13,646,1.1190,1.1680,-0.22,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-10,646,1.1215,1.1705,-1.61,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-09,646,1.1399,1.1889,1.81,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-08,646,1.1196,1.1686,-0.34,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-07,646,1.1234,1.1724,2.03,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-03,646,1.1010,1.1500,0.57,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-02,646,1.0948,1.1438,0.82,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-04-01,646,1.0859,1.1349,-0.63,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-03-31,646,1.0928,1.1418,0.12,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-03-30,646,1.0915,1.1405,-1.42,限制大额申购,开放赎回,
hh,	004558,汇安丰裕灵活配置混合A,2020-03-27,646,1.1072,1.1562,-0.65,限制大额申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-24,3578,3.0241,7.1543,-0.76,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-23,3578,3.0473,7.1775,0.29,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-22,3578,3.0385,7.1687,1.61,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-21,3578,2.9903,7.1205,-0.25,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-20,3578,2.9979,7.1281,0.85,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-17,3578,2.9727,7.1029,1.30,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-16,3578,2.9345,7.0647,1.37,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-15,3578,2.8949,7.0251,-1.10,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-14,3578,2.9270,7.0572,1.85,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-13,3578,2.8739,7.0041,-0.56,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-10,3578,2.8902,7.0204,-2.03,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-09,3578,2.9501,7.0803,1.67,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-08,3578,2.9017,7.0319,-1.11,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-07,3578,2.9342,7.0644,3.55,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-03,3578,2.8336,6.9638,-0.44,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-02,3578,2.8460,6.9762,0.98,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-04-01,3578,2.8184,6.9486,-0.18,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-03-31,3578,2.8234,6.9536,1.99,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-03-30,3578,2.7683,6.8985,-2.01,开放申购,开放赎回,
hh,	519008,汇添富优势精选混合,2020-03-27,3578,2.8251,6.9553,-0.65,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-24,3894,1.1293,3.3282,-0.44,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-23,3894,1.1343,3.3332,-0.96,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-22,3894,1.1453,3.3442,1.18,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-21,3894,1.1319,3.3308,0.28,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-20,3894,1.1287,3.3276,1.68,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-17,3894,1.1101,3.3090,0.71,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-16,3894,1.1023,3.3012,-0.34,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-15,3894,1.1061,3.3050,-1.96,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-14,3894,1.1282,3.3271,1.83,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-13,3894,1.1079,3.3068,0.97,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-10,3894,1.0973,3.2962,-0.95,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-09,3894,1.1078,3.3067,2.54,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-08,3894,1.0804,3.2793,-0.52,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-07,3894,1.0860,3.2849,3.11,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-03,3894,1.0532,3.2521,-0.63,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-02,3894,1.0599,3.2588,1.25,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-04-01,3894,1.0468,3.2457,-0.23,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-03-31,3894,1.0492,3.2481,1.25,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-03-30,3894,1.0362,3.2351,-1.71,开放申购,开放赎回,
hh,	310308,申万菱信盛利精选混合,2020-03-27,3894,1.0542,3.2531,0.53,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-22,293,1.1433,1.1433,0.86,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-21,293,1.1336,1.1336,-0.59,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-20,293,1.1403,1.1403,0.59,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-17,293,1.1336,1.1336,0.33,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-16,293,1.1299,1.1299,0.50,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-15,293,1.1243,1.1243,-0.42,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-14,293,1.1290,1.1290,1.61,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-13,293,1.1111,1.1111,-0.39,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-10,293,1.1155,1.1155,-0.91,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-09,293,1.1258,1.1258,0.72,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-08,293,1.1178,1.1178,-0.46,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-07,293,1.1230,1.1230,1.98,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-03,293,1.1012,1.1012,-0.16,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-02,293,1.1030,1.1030,1.39,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-04-01,293,1.0879,1.0879,-0.28,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-03-31,293,1.0910,1.0910,0.66,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-03-30,293,1.0839,1.0839,-1.26,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-03-27,293,1.0977,1.0977,-0.35,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-03-26,293,1.1015,1.1015,-0.06,开放申购,开放赎回,
hh,	005980,南方合顺多资产(FOF)C,2020-03-25,293,1.1022,1.1022,1.91,开放申购,开放赎回,
hh,	006101,平安优势产业混合C,2020-04-24,392,1.4298,1.6788,-0.45,开放申购,开放赎回,
hh,	006101,平安优势产业混合C,2020-04-23,392,1.4363,1.6853,0.06,开放申购,开放赎回,
hh,	006101,平安优势产业混合C,2020-04-22,392,1.4355,1.6845,1.56,开放申购,开放赎回,
hh,	006101,平安优势产业混合C,2020-04-21,392,1.4135,1.6625,-0.75,开放申购,开放赎回,
hh,	006101,平安优势产业混合C,2020-04-20,392,1.4242,1.6732,1.27,开放申购,开放赎回,
hh,	006101,平安优势产业混合C,2020-04-17,392,1.4063,1.6553,0.34,开放申购,开放赎回,
hh,	006101,平安优势产业混合C,2020-04-16,392,1.4015,1.6505,0.97,开放申购,开放赎回,
