code,name,datetime,price_start,price_end,price_max,price_min,amount,value,swing
399001,深证成指,2002-09-04,3455.79,3437.86,3465.07,3433.90,4652699,3502448128.00,0.90
399001,深证成指,2002-09-05,3433.36,3390.95,3434.84,3380.29,7151300,4549651968.00,1.59
399001,深证成指,2002-09-06,3386.64,3374.31,3399.44,3370.91,5087526,3588151040.00,0.84
399001,深证成指,2002-09-09,3365.94,3345.22,3366.33,3336.33,4779990,3271304960.00,0.89
399001,深证成指,2002-09-10,3344.77,3350.09,3359.32,3334.15,3534691,2449796096.00,0.75
399001,深证成指,2002-09-11,3349.49,3337.22,3352.41,3306.87,4127709,2831439872.00,1.36
399001,深证成指,2002-09-12,3337.52,3344.59,3355.25,3321.49,3399919,2557969920.00,1.01
399001,深证成指,2002-09-13,3345.43,3339.90,3346.93,3336.57,2980569,2023788032.00,0.31
399001,深证成指,2002-09-16,3339.70,3276.57,3339.70,3269.32,4692667,2813051904.00,2.11
399001,深证成指,2002-09-17,3277.36,3280.54,3303.06,3248.64,4859620,3034022912.00,1.66
399001,深证成指,2002-09-18,3278.75,3258.32,3278.75,3254.72,3313120,2112870016.00,0.73
399001,深证成指,2002-09-19,3255.50,3326.97,3336.46,3242.79,5698019,3885577984.00,2.87
399001,深证成指,2002-09-20,3326.84,3287.15,3326.84,3282.34,3885188,2886221056.00,1.34
399001,深证成指,2002-09-23,3277.13,3292.88,3296.55,3276.31,2444424,2013168000.00,0.62
399001,深证成指,2002-09-24,3294.03,3277.05,3295.59,3275.20,3254587,2325757952.00,0.62
399001,深证成指,2002-09-25,3276.04,3286.08,3301.34,3270.10,4181809,3121976064.00,0.95
399001,深证成指,2002-09-26,3287.45,3265.64,3296.96,3261.36,5633595,3562959872.00,1.08
399001,深证成指,2002-09-27,3267.24,3243.93,3271.44,3236.22,5269219,2878011904.00,1.08
399001,深证成指,2002-10-08,3227.46,3197.94,3227.46,3183.15,2957669,1812024960.00,1.37
399001,深证成指,2002-10-09,3194.38,3141.26,3196.44,3137.71,4124755,2335906048.00,1.84
399001,深证成指,2002-10-10,3138.75,3115.62,3152.48,3112.69,3068563,1780828032.00,1.27
399001,深证成指,2002-10-11,3116.12,3107.04,3131.24,3101.27,3490168,1830152960.00,0.96
399001,深证成指,2002-10-14,3109.01,3118.35,3125.11,3076.40,4083875,2357934080.00,1.57
399001,深证成指,2002-10-15,3116.76,3114.86,3132.51,3109.67,3166438,2013526016.00,0.73
399001,深证成指,2002-10-16,3115.52,3138.53,3159.77,3115.52,4543224,2646287872.00,1.42
399001,深证成指,2002-10-17,3139.83,3072.65,3139.83,3069.64,3674491,2240039936.00,2.24
399001,深证成指,2002-10-18,3071.79,3088.17,3098.60,3049.96,4182225,2488593920.00,1.58
399001,深证成指,2002-10-21,3086.14,3088.94,3093.13,3062.49,2841270,1882460032.00,0.99
399001,深证成指,2002-10-22,3089.37,3126.87,3134.78,3087.33,5009578,3425381888.00,1.54
399001,深证成指,2002-10-23,3123.37,3123.79,3126.15,3105.05,3750847,2758881024.00,0.67
399001,深证成指,2002-10-24,3124.04,3093.74,3124.04,3090.20,3852647,2938757120.00,1.08
399001,深证成指,2002-10-25,3092.19,3062.99,3105.49,3056.60,3506341,2511604992.00,1.58
399001,深证成指,2002-10-28,3059.34,3009.19,3059.34,3004.20,3602688,2471217920.00,1.80
399001,深证成指,2002-10-29,3005.78,3037.30,3041.64,2989.78,3945836,2608186112.00,1.72
399001,深证成指,2002-10-30,3037.09,3037.94,3048.20,3007.58,3836114,2537970944.00,1.34
399001,深证成指,2002-10-31,3037.94,3036.18,3064.96,3028.73,3549167,2354260992.00,1.19
399001,深证成指,2002-11-01,3035.84,3050.56,3051.58,3020.21,2989489,2106392960.00,1.03
399001,深证成指,2002-11-04,3064.77,3107.24,3107.89,3061.71,4708803,3241504000.00,1.51
399001,深证成指,2002-11-05,3112.40,3161.54,3176.92,3107.98,9554139,6318259200.00,2.22
399001,深证成指,2002-11-06,3161.74,3143.19,3161.74,3137.76,5030129,3574454016.00,0.76
399001,深证成指,2002-11-07,3143.70,3148.12,3157.38,3131.07,4735839,3333772032.00,0.84
399001,深证成指,2002-11-08,3182.15,3075.18,3189.14,3067.07,7191632,4230064896.00,3.88
399001,深证成指,2002-11-11,3076.69,3036.70,3089.56,3030.87,3742956,2421271040.00,1.91
399001,深证成指,2002-11-12,3038.33,2997.21,3061.03,2984.68,5562572,3599918080.00,2.51
399001,深证成指,2002-11-13,2993.39,3015.37,3015.87,2953.33,4808308,3221480960.00,2.09
399001,深证成指,2002-11-14,3015.32,2971.27,3015.81,2969.23,4201333,3020067072.00,1.54
399001,深证成指,2002-11-15,2968.08,2983.54,3019.37,2955.56,4685956,3309083904.00,2.15
399001,深证成指,2002-11-18,2983.56,2938.10,2991.10,2932.17,3318248,2301029120.00,1.98
399001,深证成指,2002-11-19,2928.77,2952.31,2958.83,2902.63,3515797,2489555968.00,1.91
399001,深证成指,2002-11-20,2947.01,2904.20,2947.01,2898.57,4446100,2632901120.00,1.64
399001,深证成指,2002-11-21,2899.48,2836.14,2899.89,2831.37,5886757,3329399040.00,2.36
399001,深证成指,2002-11-22,2836.11,2833.50,2870.07,2790.55,5562093,3266327040.00,2.80
399001,深证成指,2002-11-25,2829.49,2840.49,2849.08,2808.02,3467519,2038395008.00,1.45
399001,深证成指,2002-11-26,2837.66,2788.78,2860.34,2786.94,4303170,2365861120.00,2.58
399001,深证成指,2002-11-27,2777.95,2810.55,2816.39,2757.71,5813666,2778309120.00,2.10
399001,深证成指,2002-11-28,2810.34,2876.89,2877.14,2797.31,6540071,3562735104.00,2.84
399001,深证成指,2002-11-29,2882.20,2920.72,2951.61,2865.77,15390818,6906650112.00,2.98
399001,深证成指,2002-12-02,2919.09,2837.99,2919.09,2835.95,5669660,2965632000.00,2.85
399001,深证成指,2002-12-03,2836.88,2861.35,2861.45,2823.79,3968030,2250182912.00,1.33
399001,深证成指,2002-12-04,2864.42,2870.32,2897.01,2846.71,5446280,2914938880.00,1.76
399001,深证成指,2002-12-05,2865.92,2850.23,2865.92,2832.50,3844404,2160231936.00,1.16
399001,深证成指,2002-12-06,2849.99,2854.59,2874.40,2837.78,3334875,2087313024.00,1.28
399001,深证成指,2002-12-09,2851.79,2847.52,2866.79,2836.28,2763653,1661942016.00,1.07
399001,深证成指,2002-12-10,2851.95,2818.30,2864.89,2816.41,3830721,2197357056.00,1.70
399001,深证成指,2002-12-11,2814.80,2796.81,2816.26,2777.69,3577853,2056903936.00,1.37
399001,深证成指,2002-12-12,2796.69,2806.01,2836.37,2792.18,4101990,2388037120.00,1.58
399001,深证成指,2002-12-13,2791.08,2830.63,2837.76,2775.84,4895511,2924794880.00,2.21
399001,深证成指,2002-12-16,2833.30,2859.53,2859.78,2822.83,6044077,3752034048.00,1.31
399001,深证成指,2002-12-17,2862.11,2878.57,2883.02,2856.23,6091165,3991313920.00,0.94
399001,深证成指,2002-12-18,2878.56,2868.42,2903.97,2864.85,6215927,4357501952.00,1.36
399001,深证成指,2002-12-19,2865.74,2865.94,2873.10,2842.75,4445010,2979819008.00,1.06
399001,深证成指,2002-12-20,2868.56,2905.01,2909.91,2860.39,6224113,4173284096.00,1.73
399001,深证成指,2002-12-23,2912.70,2907.33,2938.85,2900.81,7331885,4427531776.00,1.31
399001,深证成指,2002-12-24,2907.68,2905.86,2910.66,2885.53,4764067,3148773120.00,0.86
399001,深证成指,2002-12-25,2907.52,2887.14,2914.61,2884.11,6235909,3705039872.00,1.05
399001,深证成指,2002-12-26,2882.67,2809.94,2883.47,2806.99,8334571,4435294208.00,2.65
399001,深证成指,2002-12-27,2797.83,2802.96,2817.61,2768.39,6887002,4006735104.00,1.75
399001,深证成指,2002-12-30,2797.54,2771.02,2798.31,2744.65,5342816,3263983104.00,1.91
399001,深证成指,2002-12-31,2764.10,2759.30,2778.57,2738.55,7090755,3413134080.00,1.44
399001,深证成指,2003-01-02,2743.21,2689.49,2743.30,2682.27,5197758,2608384000.00,2.21
399001,深证成指,2003-01-03,2681.64,2687.72,2700.39,2673.25,3931976,2083054976.00,1.01
399001,深证成指,2003-01-06,2684.83,2722.28,2723.74,2675.05,4209933,2396224000.00,1.81
399001,深证成指,2003-01-07,2723.18,2718.33,2740.67,2705.60,4646276,2624897024.00,1.29
399001,深证成指,2003-01-08,2716.67,2790.04,2790.26,2714.88,6259014,3545309952.00,2.77
399001,深证成指,2003-01-09,2794.28,2835.49,2848.75,2773.44,11556174,6702130176.00,2.70
399001,深证成指,2003-01-10,2834.30,2811.19,2861.00,2809.84,9560040,6063190016.00,1.80
399001,深证成指,2003-01-13,2803.03,2821.60,2830.94,2798.99,5572788,3614200064.00,1.14
399001,深证成指,2003-01-14,2823.12,2999.40,3027.75,2823.12,24790216,12505434112.00,7.25
399001,深证成指,2003-01-15,3004.92,2963.99,3027.81,2945.58,17302368,10470981632.00,2.74
399001,深证成指,2003-01-16,2964.89,3010.61,3014.15,2957.40,12553865,7517109248.00,1.91
399001,深证成指,2003-01-17,3014.59,2998.67,3027.46,2985.37,11291392,7116124160.00,1.40
399001,深证成指,2003-01-20,2998.65,3012.08,3012.79,2963.53,14731149,6128543744.00,1.64
399001,深证成指,2003-01-21,3018.57,2953.52,3029.03,2953.42,11339642,6136522240.00,2.51
399001,深证成指,2003-01-22,2948.03,2961.89,2969.24,2941.45,7961824,5222955008.00,0.94
399001,深证成指,2003-01-23,2960.06,2942.16,2984.98,2941.46,8207113,5059715072.00,1.47
399001,深证成指,2003-01-24,2939.76,2992.11,2998.30,2935.00,8457036,4985690112.00,2.15
399001,深证成指,2003-01-27,2994.85,3031.45,3037.73,2994.19,10056187,5920867840.00,1.46
399001,深证成指,2003-01-28,3032.21,3044.03,3045.76,3021.27,6766859,4499076096.00,0.81
399001,深证成指,2003-01-29,3045.01,3051.22,3069.13,3042.82,8813987,5299998208.00,0.86
399001,深证成指,2003-02-10,3048.81,3010.63,3048.81,3006.50,5466915,3236633088.00,1.39
399001,深证成指,2003-02-11,3005.43,3031.31,3032.13,3001.06,4648782,3174017024.00,1.03
399001,深证成指,2003-02-12,3031.65,3063.02,3064.29,3020.39,7271440,5008698880.00,1.45
399001,深证成指,2003-02-13,3066.63,3043.89,3082.36,3040.77,9472928,6195526144.00,1.36
399001,深证成指,2003-02-14,3041.84,3046.60,3055.12,3033.56,6090014,4446483968.00,0.71
399001,深证成指,2003-02-17,3048.75,3021.91,3053.67,3011.11,7166220,4829338112.00,1.40
399001,深证成指,2003-02-18,3019.39,3018.70,3027.33,3006.49,4986073,3582030080.00,0.69
399001,深证成指,2003-02-19,3018.61,3046.27,3046.30,3002.32,7361268,3751385088.00,1.46
399001,深证成指,2003-02-20,3045.95,3041.89,3056.13,3038.56,6127199,3989675008.00,0.58
399001,深证成指,2003-02-21,3040.87,2990.01,3040.87,2984.67,8794780,5009294848.00,1.85
399001,深证成指,2003-02-24,2985.86,2990.08,3006.02,2980.86,5130297,3278308096.00,0.84
399001,深证成指,2003-02-25,2993.46,3043.17,3044.11,2993.46,10036384,5410692096.00,1.69
399001,深证成指,2003-02-26,3043.84,3044.07,3047.33,3031.35,5783484,3835086080.00,0.53
399001,深证成指,2003-02-27,3044.96,3051.92,3061.27,3044.12,7323322,3963272960.00,0.56
399001,深证成指,2003-02-28,3052.35,3057.24,3063.02,3040.13,6111301,3470010880.00,0.75
399001,深证成指,2003-03-03,3058.27,3073.44,3073.89,3051.23,5945280,4136196096.00,0.74
399001,深证成指,2003-03-04,3077.73,3076.99,3087.42,3065.82,5379605,3798989056.00,0.70
399001,深证成指,2003-03-05,3078.44,3070.35,3079.93,3052.57,5956774,4143572992.00,0.89
399001,深证成指,2003-03-06,3071.20,3030.95,3071.20,3027.49,6266386,4270405888.00,1.42
399001,深证成指,2003-03-07,3028.81,3027.74,3040.16,3019.70,6101529,3829398016.00,0.68
399001,深证成指,2003-03-10,3022.05,2974.37,3026.13,2972.76,6200167,3941989888.00,1.76
399001,深证成指,2003-03-11,2971.14,2971.49,2984.64,2960.93,4620599,2898887936.00,0.80
399001,深证成指,2003-03-12,2971.09,2995.96,2996.32,2957.20,4519005,3202646016.00,1.32
399001,深证成指,2003-03-13,2996.05,2978.23,2999.46,2975.89,4289594,2979773952.00,0.79
399001,深证成指,2003-03-14,2976.87,2994.67,2998.09,2970.60,4685366,3423019008.00,0.92
399001,深证成指,2003-03-17,2992.73,2989.84,2992.88,2961.93,5611944,3937842944.00,1.03
399001,深证成指,2003-03-18,2989.24,2979.30,3009.57,2978.01,5517821,4016524032.00,1.06
399001,深证成指,2003-03-19,2977.00,3000.76,3012.63,2962.03,4773867,3344715008.00,1.70
399001,深证成指,2003-03-20,2998.92,2976.10,3007.21,2970.33,4834838,3375821056.00,1.23
399001,深证成指,2003-03-21,2973.17,3005.59,3006.38,2971.27,4679945,3206009088.00,1.18
399001,深证成指,2003-03-24,3007.48,3012.27,3014.48,2999.15,3554257,2526863872.00,0.51
399001,深证成指,2003-03-25,3012.14,2979.09,3014.68,2977.48,3769072,2658799104.00,1.23
399001,深证成指,2003-03-26,2975.53,2968.82,2986.54,2958.04,4297515,2864875008.00,0.96
399001,深证成指,2003-03-27,2966.38,3046.34,3056.73,2954.08,7973185,5217710080.00,3.46
399001,深证成指,2003-03-28,3045.21,3048.61,3069.36,3030.35,8427500,5743833088.00,1.28
399001,深证成指,2003-03-31,3048.60,3101.86,3102.09,3047.43,7707430,5417714176.00,1.79
399001,深证成指,2003-04-01,3105.28,3112.92,3119.56,3092.63,9500482,6307758080.00,0.87
399001,深证成指,2003-04-02,3116.89,3127.66,3137.80,3110.98,6949537,4843097088.00,0.86
399001,深证成指,2003-04-03,3128.34,3118.46,3132.59,3111.88,6394321,4427835904.00,0.66
399001,深证成指,2003-04-04,3115.79,3128.24,3136.89,3113.42,7790155,5247477760.00,0.75
399001,深证成指,2003-04-07,3158.43,3140.14,3184.10,3132.86,8180822,5623162880.00,1.64
399001,深证成指,2003-04-08,3137.30,3146.30,3159.40,3136.89,8961496,6244815872.00,0.72
399001,深证成指,2003-04-09,3144.02,3219.08,3220.88,3136.67,13160567,8274896896.00,2.68
399001,深证成指,2003-04-10,3226.87,3259.95,3273.16,3226.87,24373066,12420688896.00,1.44
399001,深证成指,2003-04-11,3258.93,3310.49,3330.45,3250.53,24065432,12138191872.00,2.45
399001,深证成指,2003-04-14,3316.02,3382.82,3395.28,3316.02,30787916,16965222400.00,2.39
399001,深证成指,2003-04-15,3389.35,3433.39,3436.71,3359.78,20978092,14241433600.00,2.27
399001,深证成指,2003-04-16,3447.93,3445.87,3525.87,3413.74,26609472,19403755520.00,3.27
399001,深证成指,2003-04-17,3446.29,3453.32,3481.01,3400.46,16893284,12444692480.00,2.34
399001,深证成指,2003-04-18,3458.30,3408.35,3470.76,3392.66,15574227,11019866112.00,2.26
399001,深证成指,2003-04-21,3410.26,3325.72,3410.26,3282.67,14619070,9758316544.00,3.74
399001,深证成指,2003-04-22,3328.02,3334.18,3355.25,3315.45,8895041,6490291200.00,1.20
399001,深证成指,2003-04-23,3332.93,3285.12,3350.06,3275.33,11688688,8955127808.00,2.24
399001,深证成指,2003-04-24,3272.49,3188.61,3272.49,3147.94,15121723,10028955648.00,3.79
399001,深证成指,2003-04-25,3175.72,3150.96,3204.53,3136.77,9888207,6700447744.00,2.13
399001,深证成指,2003-04-28,3129.25,3293.92,3297.60,3097.49,13976875,9545123840.00,6.35
399001,深证成指,2003-04-29,3289.76,3238.81,3295.06,3231.57,12832150,9279758336.00,1.93
399001,深证成指,2003-04-30,3231.56,3260.75,3302.24,3231.56,11475208,7879696896.00,2.18
399001,深证成指,2003-05-12,3264.94,3307.02,3313.53,3247.97,9383561,6589932032.00,2.01
399001,深证成指,2003-05-13,3330.29,3221.29,3341.14,3217.54,14087730,9971315712.00,3.74
399001,深证成指,2003-05-14,3207.57,3292.96,3294.48,3191.43,12722162,8815765504.00,3.20
399001,深证成指,2003-05-15,3296.76,3393.58,3394.72,3276.09,16716571,11460135936.00,3.60
399001,深证成指,2003-05-16,3399.03,3414.13,3433.02,3393.10,12260394,8997344256.00,1.18
399001,深证成指,2003-05-19,3422.16,3434.63,3452.44,3399.38,11962952,7962698752.00,1.55
399001,深证成指,2003-05-20,3427.85,3395.35,3427.85,3375.15,9535502,6827636224.00,1.53
399001,深证成指,2003-05-21,3393.63,3394.14,3440.03,3385.42,7889142,5886375936.00,1.61
399001,深证成指,2003-05-22,3392.60,3431.02,3432.30,3362.93,8038148,6076250112.00,2.04
399001,深证成指,2003-05-23,3439.59,3478.26,3519.72,3437.73,14347431,10450114560.00,2.39
399001,深证成指,2003-05-26,3482.83,3503.37,3517.17,3481.77,12028202,8276241920.00,1.02
399001,深证成指,2003-05-27,3504.66,3488.86,3511.64,3465.69,10853026,7583109120.00,1.31
399001,深证成指,2003-05-28,3490.61,3440.52,3514.30,3432.68,12023731,8447092224.00,2.34
399001,深证成指,2003-05-29,3435.82,3489.88,3490.66,3415.65,12569606,9567477760.00,2.18
399001,深证成指,2003-05-30,3495.48,3503.69,3521.13,3483.26,12862015,9383462912.00,1.09
399001,深证成指,2003-06-02,3502.68,3498.85,3503.95,3471.72,9939681,7017719808.00,0.92
399001,深证成指,2003-06-03,3495.14,3455.37,3514.87,3450.89,9687174,6455995904.00,1.83
399001,深证成指,2003-06-04,3448.99,3491.44,3491.85,3421.23,11194708,7152293888.00,2.04
399001,深证成指,2003-06-05,3491.75,3433.28,3493.68,3427.19,8945825,5626127872.00,1.90
399001,深证成指,2003-06-06,3424.88,3362.30,3424.88,3362.13,10919516,5469507072.00,1.83
399001,深证成指,2003-06-09,3350.75,3327.97,3374.03,3324.42,6696129,4355961856.00,1.48
399001,深证成指,2003-06-10,3326.87,3347.61,3364.84,3326.87,5207498,3425649920.00,1.14
399001,深证成指,2003-06-11,3353.08,3411.10,3412.21,3353.08,8208554,5439033856.00,1.77
399001,深证成指,2003-06-12,3413.67,3395.65,3418.83,3380.61,6420665,4377524224.00,1.12
399001,深证成指,2003-06-13,3395.58,3402.88,3425.16,3384.61,7355459,4841312256.00,1.19
399001,深证成指,2003-06-16,3399.24,3392.78,3404.08,3373.57,5957290,3927070976.00,0.90
399001,深证成指,2003-06-17,3389.46,3376.41,3405.65,3369.93,6923308,3820879872.00,1.05
399001,深证成指,2003-06-18,3378.56,3381.25,3406.32,3378.20,9009994,4188425984.00,0.83
399001,深证成指,2003-06-19,3379.52,3327.29,3388.77,3309.00,9847253,4856357888.00,2.36
399001,深证成指,2003-06-20,3323.94,3307.21,3341.75,3300.38,7070174,3718481920.00,1.24
399001,深证成指,2003-06-23,3302.43,3258.91,3302.43,3257.30,6424348,3829120000.00,1.36
399001,深证成指,2003-06-24,3266.00,3273.45,3278.10,3249.71,4962690,2985057024.00,0.87
399001,深证成指,2003-06-25,3275.67,3248.84,3284.34,3243.25,6009864,3309377024.00,1.26
399001,深证成指,2003-06-26,3243.26,3286.30,3298.32,3207.71,8481503,4560579072.00,2.79
399001,深证成指,2003-06-27,3281.57,3227.63,3286.77,3226.07,7271408,3626831872.00,1.85
399001,深证成指,2003-06-30,3215.20,3224.80,3247.57,3202.87,8507132,3040701952.00,1.38
399001,深证成指,2003-07-01,3223.07,3226.34,3273.95,3223.07,5915561,3311350016.00,1.58
399001,深证成指,2003-07-02,3226.86,3263.96,3264.49,3206.93,5574673,3357224960.00,1.78
399001,深证成指,2003-07-03,3267.58,3276.10,3287.39,3257.41,4632168,3012204032.00,0.92
399001,深证成指,2003-07-04,3277.12,3280.29,3300.55,3265.79,4608159,3062779904.00,1.06
399001,深证成指,2003-07-07,3293.29,3306.70,3320.80,3268.62,4857942,3267009024.00,1.59
399001,深证成指,2003-07-08,3311.12,3329.52,3341.25,3310.11,5305689,3647707904.00,0.94
399001,深证成指,2003-07-09,3330.69,3306.43,3333.91,3298.02,4283061,2965348096.00,1.08
399001,深证成指,2003-07-10,3308.52,3383.05,3398.65,3307.62,9150001,5680500224.00,2.75
399001,深证成指,2003-07-11,3384.49,3377.04,3395.32,3366.95,5668889,3842505984.00,0.84
399001,深证成指,2003-07-14,3378.93,3378.69,3385.73,3364.90,5368858,3491085056.00,0.62
399001,深证成指,2003-07-15,3380.67,3395.92,3419.41,3379.56,6980109,4126027008.00,1.18
399001,深证成指,2003-07-16,3401.33,3412.39,3413.26,3387.61,6794462,3616055040.00,0.76
399001,深证成指,2003-07-17,3414.76,3443.70,3459.64,3414.76,9442160,6178707968.00,1.32
399001,深证成指,2003-07-18,3442.51,3341.50,3445.02,3338.82,9110676,5625088000.00,3.08
399001,深证成指,2003-07-21,3312.26,3323.13,3335.19,3290.19,7814835,4671757824.00,1.35
399001,深证成指,2003-07-22,3335.42,3328.89,3366.36,3289.92,5791371,3739220992.00,2.30
399001,深证成指,2003-07-23,3331.97,3342.72,3355.96,3309.82,4818096,3093352960.00,1.39
399001,深证成指,2003-07-24,3339.29,3316.49,3340.58,3309.39,4088600,2762539008.00,0.93
399001,深证成指,2003-07-25,3312.57,3276.39,3340.15,3262.67,6007665,3869060096.00,2.34
399001,深证成指,2003-07-28,3267.24,3263.61,3272.66,3250.33,3834370,2579496960.00,0.68
399001,深证成指,2003-07-29,3265.67,3289.39,3296.80,3265.67,3513180,2405380096.00,0.95
399001,深证成指,2003-07-30,3293.53,3303.16,3313.05,3280.32,3419793,2346203136.00,1.00
399001,深证成指,2003-07-31,3306.52,3318.42,3331.17,3299.79,3649601,2782376960.00,0.95
399001,深证成指,2003-08-01,3319.22,3326.86,3336.66,3298.47,4432207,3264240128.00,1.15
399001,深证成指,2003-08-04,3329.19,3362.57,3362.87,3315.35,5748642,4161605888.00,1.43
399001,深证成指,2003-08-05,3365.30,3361.25,3376.05,3351.60,5068222,3449394944.00,0.73
399001,深证成指,2003-08-06,3360.29,3341.36,3361.39,3338.18,4803726,3500489984.00,0.69
399001,深证成指,2003-08-07,3341.47,3346.06,3375.79,3338.86,4189903,2896079104.00,1.11
399001,深证成指,2003-08-08,3343.07,3294.31,3346.32,3291.43,5041908,3299282944.00,1.64
399001,深证成指,2003-08-11,3288.12,3305.14,3309.59,3272.00,3434631,2308971008.00,1.14
399001,深证成指,2003-08-12,3304.64,3318.66,3330.99,3300.71,3834486,2433952000.00,0.92
399001,深证成指,2003-08-13,3317.88,3273.86,3320.50,3269.58,3600379,2595048960.00,1.53
399001,深证成指,2003-08-14,3269.52,3258.21,3298.59,3247.20,4329032,3125787136.00,1.57
399001,深证成指,2003-08-15,3252.35,3261.66,3276.15,3241.75,3814816,2644417024.00,1.06
399001,深证成指,2003-08-18,3259.48,3255.84,3271.17,3246.19,3037568,1934771968.00,0.77
399001,深证成指,2003-08-19,3258.71,3246.43,3272.04,3242.53,3412742,2220492032.00,0.91
399001,深证成指,2003-08-20,3245.02,3215.49,3247.27,3194.13,4030855,2385667072.00,1.64
399001,深证成指,2003-08-21,3216.72,3212.11,3226.52,3199.50,2993982,2050524032.00,0.84
399001,深证成指,2003-08-22,3209.26,3208.77,3233.61,3203.05,3918505,2591581952.00,0.95
399001,深证成指,2003-08-25,3196.02,3181.07,3196.19,3165.21,3851580,2479631872.00,0.97
399001,深证成指,2003-08-26,3177.64,3188.39,3197.90,3167.00,3762937,2301164032.00,0.97
399001,深证成指,2003-08-27,3188.50,3181.06,3205.08,3173.84,3318617,2124475008.00,0.98
399001,深证成指,2003-08-28,3182.10,3155.53,3191.91,3154.29,3406643,2304910080.00,1.18
399001,深证成指,2003-08-29,3150.80,3192.37,3192.37,3143.39,3769027,2420910080.00,1.55
399001,深证成指,2003-09-01,3194.26,3249.19,3250.11,3183.81,5054896,3176333056.00,2.08
399001,深证成指,2003-09-02,3253.32,3238.86,3272.54,3232.99,5271690,3674925056.00,1.22
399001,深证成指,2003-09-03,3238.33,3233.79,3251.24,3223.46,4331085,2944147968.00,0.86
399001,深证成指,2003-09-04,3234.15,3226.91,3246.11,3220.36,4410508,2958083072.00,0.80
399001,深证成指,2003-09-05,3224.81,3181.69,3225.44,3162.85,4503315,2956252928.00,1.94
399001,深证成指,2003-09-08,3176.13,3157.37,3176.13,3148.02,3862662,2555995136.00,0.88
399001,深证成指,2003-09-09,3155.55,3136.61,3165.99,3130.53,3537482,2308559872.00,1.12
399001,深证成指,2003-09-10,3135.29,3148.67,3158.48,3126.45,2930753,1895250944.00,1.02
399001,深证成指,2003-09-11,3152.14,3160.82,3177.15,3150.50,2833203,1823198976.00,0.85
399001,深证成指,2003-09-12,3160.90,3135.53,3160.90,3131.32,3251469,2007840000.00,0.94
399001,深证成指,2003-09-15,3132.32,3100.55,3154.16,3095.32,3214381,1960446976.00,1.88
399001,深证成指,2003-09-16,3102.84,3128.90,3129.25,3089.78,3847909,2311271936.00,1.27
399001,深证成指,2003-09-17,3128.05,3093.61,3128.45,3085.52,3947717,2442380032.00,1.37
399001,深证成指,2003-09-18,3086.85,3098.74,3108.49,3078.79,3608251,2155927040.00,0.96
399001,深证成指,2003-09-19,3100.76,3095.74,3115.52,3077.60,3192773,2018659968.00,1.22
399001,深证成指,2003-09-22,3098.41,3075.78,3102.66,3070.44,2843026,1785108992.00,1.04
399001,深证成指,2003-09-23,3069.29,3092.25,3093.48,3043.57,3181948,1959184000.00,1.62
399001,深证成指,2003-09-24,3093.13,3102.99,3110.90,3085.86,3149224,2099078016.00,0.81
399001,深证成指,2003-09-25,3106.07,3069.44,3108.25,3064.37,3238163,2133820032.00,1.41
399001,深证成指,2003-09-26,3068.68,3054.59,3079.00,3053.35,3139426,2021165056.00,0.84
399001,深证成指,2003-09-29,3056.84,3017.42,3057.24,3012.86,3404442,2062761984.00,1.45
399001,深证成指,2003-09-30,3016.22,3054.89,3064.43,3012.16,3820021,2363931904.00,1.73
399001,深证成指,2003-10-08,3056.18,3085.94,3090.37,3046.71,3553808,2123054976.00,1.43
399001,深证成指,2003-10-09,3086.26,3089.90,3109.37,3082.88,3176991,1914429056.00,0.86
399001,深证成指,2003-10-10,3090.96,3199.56,3207.87,3086.76,7094444,4301156864.00,3.92
399001,深证成指,2003-10-13,3206.66,3181.50,3227.09,3176.39,5819587,3482067968.00,1.58
399001,深证成指,2003-10-14,3182.72,3171.47,3191.38,3151.76,4653853,2800271104.00,1.25
399001,深证成指,2003-10-15,3171.26,3154.68,3231.96,3148.37,5286567,3111159040.00,2.64
399001,深证成指,2003-10-16,3153.47,3107.15,3157.97,3100.36,4228331,2564476928.00,1.83
399001,深证成指,2003-10-17,3103.79,3116.71,3135.62,3096.73,3238066,2002285056.00,1.25
399001,深证成指,2003-10-20,3114.54,3116.13,3127.23,3103.57,3363562,2040413056.00,0.76
399001,深证成指,2003-10-21,3117.22,3128.18,3134.06,3101.82,4004962,2383015936.00,1.03
399001,深证成指,2003-10-22,3132.88,3215.82,3224.75,3132.88,7678842,4656734208.00,2.94
399001,深证成指,2003-10-23,3216.30,3187.06,3236.71,3183.85,5513902,3337700096.00,1.64
399001,深证成指,2003-10-24,3183.14,3185.54,3199.98,3160.03,4997368,3019313920.00,1.25
399001,深证成指,2003-10-27,3185.62,3174.51,3192.29,3153.16,4980480,3081458944.00,1.23
399001,深证成指,2003-10-28,3168.17,3194.71,3202.78,3156.77,5736222,3447826944.00,1.45
399001,深证成指,2003-10-29,3198.34,3193.18,3217.61,3150.66,7656088,4464794112.00,2.10
399001,深证成指,2003-10-30,3190.94,3163.02,3190.94,3146.43,4798223,2849669888.00,1.39
399001,深证成指,2003-10-31,3156.97,3167.34,3206.38,3139.73,5415215,3093672960.00,2.11
399001,深证成指,2003-11-03,3161.53,3237.06,3246.23,3156.13,7902631,3832416000.00,2.84
399001,深证成指,2003-11-04,3242.56,3296.53,3379.10,3242.56,14871466,7930867200.00,4.22
